seed,particles_per_source,source_count,condition,run_directory,target,target_source_id,method,lambda_fit_frame,parent_source_ids,lambda,lambda_fit_rmse,initial_candidate_rmse,reference_terminal_rmse,cross_frame_rmse,generation_terminal_rmse,direct_relative_distance,generated_relative_distance,direct_point_distance,generated_point_distance,direct_set_rmse,generated_set_rmse,efs_direct_ratio,nearest_parent_relative_distance,nearest_parent_point_distance,nearest_parent_rmse,efs_parent_ratio,direct_aligned_rmse,generated_aligned_rmse,direct_relation_rmse,generated_relation_rmse,terminal_gap,max_replay_residual,generated_nearest_memory_rmse,memory_distance_ratio
47,4,512,seed47_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p04\runs\001_20260720T222733_821374Z_seed47,0,66,per_particle_d1,d1,159;214;260;210,1.000000000;0.000000000;0.000000000;0.000000000|0.000000000;0.000000000;0.021399055;0.978600945|0.723651222;0.179342692;0.000000000;0.097006085|0.091404208;0.221260254;0.541275562;0.146059975,2.477747611e-01,2.477747611e-01,6.704104714e-01,6.704104714e-01,6.711768188e-01,3.660348751e-01,4.023509439e-01,nan,nan,2.477747611e-01,2.715099784e-01,1.099214778e+00,5.645092126e-01,nan,3.870548913e-01,7.127446902e-01,2.477747611e-01,2.715099784e-01,5.877775301e-01,7.158711450e-01,6.711768188e-01,1.215946108e-05,2.233666272e-01,5.770928935e-01
47,4,512,seed47_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p04\runs\001_20260720T222733_821374Z_seed47,0,66,per_particle_du,du,159;214;260;210,0.322148833;0.677851167;0.000000000;0.000000000|0.000000000;0.000000000;0.694614875;0.305385125|0.482279748;0.141862428;0.000000000;0.375857824|0.000000000;0.315921789;0.549053493;0.135024718,5.068515569e-01,2.858148702e-01,5.068515569e-01,2.858148702e-01,5.071094121e-01,4.197345893e-01,5.962051226e-01,nan,nan,2.858148702e-01,4.019708193e-01,1.420433621e+00,5.645092126e-01,nan,3.870548913e-01,1.056147729e+00,2.858148702e-01,4.019708193e-01,5.348785011e-01,4.443239452e-01,5.071094121e-01,1.473665920e-05,2.724467305e-01,7.038968804e-01
47,5,512,seed47_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p05\runs\001_20260721T000115_060904Z_seed47,0,66,shared_d1,d1,45;150;330;152,0.330462415;0.217281719;0.270937257;0.181318609,2.756373123e-01,2.756373123e-01,5.565061786e-01,5.565061786e-01,5.585981585e-01,4.175385226e-01,5.212026597e-01,nan,nan,2.756373123e-01,3.423977638e-01,1.248274426e+00,7.163138399e-01,nan,4.746864726e-01,7.276177433e-01,2.756373123e-01,3.503382593e-01,4.691236685e-01,6.168675299e-01,5.585981585e-01,1.534687891e-05,4.405306497e-01,9.280455104e-01
47,5,512,seed47_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p05\runs\001_20260721T000115_060904Z_seed47,0,66,shared_du,du,45;150;330;152,0.217421011;0.244354965;0.317660884;0.220563141,5.472562150e-01,2.839498701e-01,5.472562150e-01,2.839498701e-01,5.482685008e-01,4.305120457e-01,5.229642560e-01,nan,nan,2.839498701e-01,3.435833623e-01,1.214749416e+00,7.163138399e-01,nan,4.746864726e-01,7.300769954e-01,2.839498701e-01,3.514970755e-01,4.410416656e-01,6.035194531e-01,5.482685008e-01,1.534687891e-05,4.425210184e-01,9.322385280e-01
47,5,512,seed47_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p05\runs\001_20260721T000115_060904Z_seed47,0,66,per_particle_d1,d1,45;150;330;152,0.481598593;0.136176231;0.000000000;0.382225176|0.065891718;0.375633019;0.558475263;0.000000000|0.607971727;0.000000000;0.187824045;0.204204228|0.278641221;0.271582544;0.176599688;0.273176546|0.229999628;0.470922134;0.299078239;0.000000000,2.306561374e-01,2.306561374e-01,5.087209479e-01,5.087209479e-01,5.130711718e-01,3.501134980e-01,3.520522460e-01,nan,nan,2.306561374e-01,2.318947810e-01,1.005537484e+00,7.163138399e-01,nan,4.746864726e-01,4.914776547e-01,2.306561374e-01,2.318947810e-01,4.727509771e-01,2.337723072e-01,5.130711718e-01,1.540845431e-05,4.990195816e-01,1.051261434e+00
47,5,512,seed47_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p05\runs\001_20260721T000115_060904Z_seed47,0,66,per_particle_du,du,45;150;330;152,0.348939604;0.297664894;0.000000000;0.353395502|0.088258065;0.552624247;0.359117688;0.000000000|0.152010982;0.000000000;0.491033300;0.356955717|0.000000000;0.389615870;0.114895063;0.495489067|0.303810837;0.192234380;0.503954784;0.000000000,4.068260781e-01,2.897394984e-01,4.068260781e-01,2.897394984e-01,4.058713267e-01,4.373907703e-01,5.699260169e-01,nan,nan,2.897394984e-01,3.723495342e-01,1.303013359e+00,7.163138399e-01,nan,4.746864726e-01,7.956373102e-01,2.897394984e-01,3.723495342e-01,4.421188703e-01,5.067805889e-01,4.058713267e-01,1.353437797e-05,3.043110174e-01,6.410779220e-01
47,6,512,seed47_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p06\runs\001_20260721T000115_102636Z_seed47,0,66,shared_d1,d1,137;158;186;17,0.202139625;0.300653238;0.338356436;0.158850701,6.033903415e-01,6.033903415e-01,6.114366937e-01,6.114366937e-01,6.072617660e-01,5.682218246e-01,6.361826797e-01,nan,nan,6.033903415e-01,6.731569692e-01,1.119602683e+00,7.374173771e-01,nan,7.827220511e-01,8.627172337e-01,6.033903415e-01,6.731569692e-01,1.205727744e+00,1.278023304e+00,6.072617660e-01,1.417381085e-05,4.675606445e-01,5.973520791e-01
47,6,512,seed47_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p06\runs\001_20260721T000115_102636Z_seed47,0,66,shared_du,du,137;158;186;17,0.190454244;0.370140389;0.334523273;0.104882095,6.074111803e-01,6.063812085e-01,6.074111803e-01,6.063812085e-01,6.029503992e-01,5.704572625e-01,6.985152512e-01,nan,nan,6.063812085e-01,7.384744600e-01,1.224483054e+00,7.374173771e-01,nan,7.827220511e-01,9.472454446e-01,6.063812085e-01,7.384744600e-01,1.240002971e+00,1.463694985e+00,6.029503992e-01,1.036473083e-05,4.451416210e-01,5.687096976e-01
47,6,512,seed47_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p06\runs\001_20260721T000115_102636Z_seed47,0,66,per_particle_d1,d1,137;158;186;17,0.000000000;0.998983165;0.001016835;0.000000000|1.000000000;0.000000000;0.000000000;0.000000000|0.000000000;0.419521852;0.580478148;0.000000000|0.106839513;0.076072840;0.047457222;0.769630425|0.000000000;0.291020743;0.708979257;0.000000000|0.429103708;0.570896292;0.000000000;0.000000000,4.543719073e-01,4.543719073e-01,5.320407873e-01,5.320407873e-01,5.230708249e-01,4.249124503e-01,6.778782121e-01,nan,nan,4.543719073e-01,7.181853489e-01,1.595336196e+00,7.374173771e-01,nan,7.827220511e-01,9.192598834e-01,4.543719073e-01,7.181853489e-01,7.895955825e-01,1.440317367e+00,5.230708249e-01,1.538276909e-05,4.922919026e-01,6.289485545e-01
47,6,512,seed47_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p06\runs\001_20260721T000115_102636Z_seed47,0,66,per_particle_du,du,137;158;186;17,0.000000000;0.905202742;0.094797258;0.000000000|0.812395043;0.000000000;0.000000000;0.187604957|0.391424614;0.608575386;0.000000000;0.000000000|0.014185643;0.312348024;0.250064032;0.423402301|0.494549577;0.064929371;0.440521051;0.000000000|0.760279320;0.239720680;0.000000000;0.000000000,4.480532025e-01,6.174377158e-01,4.480532025e-01,6.174377158e-01,4.373036400e-01,5.814746837e-01,6.166778611e-01,nan,nan,6.174377158e-01,6.527694657e-01,1.060541204e+00,7.374173771e-01,nan,7.827220511e-01,8.362670589e-01,6.174377158e-01,6.527694657e-01,1.402290821e+00,1.245014162e+00,4.373036400e-01,1.538673297e-05,4.798173116e-01,6.130111077e-01
47,7,512,seed47_p07,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p07\runs\001_20260721T000115_584246Z_seed47,0,66,shared_d1,d1,488;430;309;228,0.302887580;0.223497348;0.131397497;0.342217576,4.622277659e-01,4.622277659e-01,7.326287892e-01,7.326287892e-01,7.318417109e-01,5.044109288e-01,6.109220630e-01,nan,nan,4.622277659e-01,5.619728684e-01,1.211159450e+00,6.575945090e-01,nan,6.135157775e-01,9.290254931e-01,4.622277659e-01,5.629198159e-01,8.041374522e-01,7.160681448e-01,7.318417109e-01,1.289608554e-05,2.931825517e-01,4.778728803e-01
47,7,512,seed47_p07,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p07\runs\001_20260721T000115_584246Z_seed47,0,66,shared_du,du,488;430;309;228,0.127897682;0.137013692;0.394066790;0.341021837,6.868311161e-01,4.793927616e-01,6.868311161e-01,4.793927616e-01,6.860806286e-01,5.217766118e-01,6.282031707e-01,nan,nan,4.793927616e-01,5.775329755e-01,1.203969585e+00,6.575945090e-01,nan,6.135157775e-01,9.553047693e-01,4.793927616e-01,5.775329755e-01,7.803954529e-01,7.586031962e-01,6.860806286e-01,1.954536823e-05,3.376635610e-01,5.503746983e-01
47,7,512,seed47_p07,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p07\runs\001_20260721T000115_584246Z_seed47,0,66,per_particle_d1,d1,488;430;309;228,0.000000000;0.462188485;0.170589045;0.367222470|0.517666777;0.175754105;0.306579118;0.000000000|0.882983711;0.000000000;0.023637430;0.093378859|0.000000000;0.000000000;0.000000000;1.000000000|0.000000000;1.000000000;0.000000000;0.000000000|0.000000000;0.220970754;0.000000000;0.779029246|0.463221296;0.536778704;0.000000000;0.000000000,3.316138187e-01,3.316138187e-01,7.246226011e-01,7.246226011e-01,7.231548237e-01,3.600183525e-01,3.704908985e-01,nan,nan,3.316138187e-01,3.425049006e-01,1.029088923e+00,6.575945090e-01,nan,6.135157775e-01,5.634032728e-01,3.316138187e-01,3.425049006e-01,5.265887607e-01,5.354062858e-01,7.231548237e-01,1.865023590e-05,4.200605795e-01,6.846777131e-01
47,7,512,seed47_p07,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p07\runs\001_20260721T000115_584246Z_seed47,0,66,per_particle_du,du,488;430;309;228,0.000000000;0.000000000;0.209476215;0.790523785|0.534021394;0.066950053;0.399028553;0.000000000|0.000000000;0.000000000;0.635692287;0.364307713|0.574291463;0.263903546;0.000000000;0.161804991|0.000000000;0.775446608;0.000000000;0.224553392|0.000000000;0.251177357;0.141532004;0.607290640|0.102557415;0.608439574;0.289003011;0.000000000,5.187409110e-01,4.398794061e-01,5.187409110e-01,4.398794061e-01,5.182253487e-01,4.729082684e-01,5.944407769e-01,nan,nan,4.398794061e-01,5.509769245e-01,1.256989604e+00,6.575945090e-01,nan,6.135157775e-01,9.039625010e-01,4.398794061e-01,5.509769245e-01,4.384485973e-01,4.332620168e-01,5.182253487e-01,1.865023590e-05,4.348004595e-01,7.087029794e-01
47,8,512,seed47_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p08\runs\001_20260721T000115_229926Z_seed47,0,66,shared_d1,d1,41;31;440;374,0.332098626;0.239852031;0.249460099;0.178589244,4.527650555e-01,4.527650555e-01,6.577543835e-01,6.577543835e-01,6.566958909e-01,4.621170710e-01,5.603443297e-01,nan,nan,4.527650555e-01,5.566318914e-01,1.212559251e+00,5.938293639e-01,nan,5.841273857e-01,9.436116901e-01,4.527650555e-01,5.706894904e-01,5.367638890e-01,8.071979824e-01,6.566958909e-01,1.124638740e-05,3.932022568e-01,6.731447051e-01
47,8,512,seed47_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p08\runs\001_20260721T000115_229926Z_seed47,0,66,shared_du,du,41;31;440;374,0.569037464;0.216114537;0.038059645;0.176788353,6.294230589e-01,4.857755412e-01,6.294230589e-01,4.857755412e-01,6.283472998e-01,4.934220476e-01,6.093839263e-01,nan,nan,4.857755412e-01,5.960022468e-01,1.235015600e+00,5.938293639e-01,nan,5.841273857e-01,1.026193656e+00,4.857755412e-01,5.960022468e-01,3.886203316e-01,7.292578543e-01,6.283472998e-01,1.124638740e-05,3.456817760e-01,5.917917641e-01
47,8,512,seed47_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p08\runs\001_20260721T000115_229926Z_seed47,0,66,per_particle_d1,d1,41;31;440;374,0.000000000;0.033603924;0.966396076;0.000000000|0.000000000;0.720043653;0.000000000;0.279956347|0.376404517;0.183098940;0.000000000;0.440496543|0.000000000;0.465129543;0.352812785;0.182057671|0.249250445;0.000000000;0.303847812;0.446901744|0.000000000;0.504725837;0.153290064;0.341984099|0.877085324;0.053364189;0.000000000;0.069550488|0.684014276;0.000000000;0.054930272;0.261055451,3.639441362e-01,3.639441362e-01,6.714050035e-01,6.714050035e-01,6.695433291e-01,3.660534408e-01,4.283645419e-01,nan,nan,3.639441362e-01,4.265166861e-01,1.170224055e+00,5.938293639e-01,nan,5.841273857e-01,7.213596496e-01,3.639441362e-01,4.265166861e-01,2.531070132e-01,3.380370441e-01,6.695433291e-01,1.395363383e-05,3.803210436e-01,6.510926433e-01
47,8,512,seed47_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p08\runs\001_20260721T000115_229926Z_seed47,0,66,per_particle_du,du,41;31;440;374,0.000000000;0.257491746;0.380850743;0.361657511|0.390324493;0.609675507;0.000000000;0.000000000|0.731191582;0.225261875;0.043546543;0.000000000|0.346600848;0.653399152;0.000000000;0.000000000|0.343150725;0.000000000;0.410981209;0.245868067|0.000000000;0.510939770;0.014855667;0.474204563|0.983518753;0.000000000;0.000000000;0.016481247|0.000000000;0.722392285;0.000000000;0.277607715,4.793563579e-01,4.308986543e-01,4.793563579e-01,4.308986543e-01,4.776638085e-01,4.346721957e-01,4.906809323e-01,nan,nan,4.308986543e-01,4.878641122e-01,1.128852816e+00,5.938293639e-01,nan,5.841273857e-01,8.262995435e-01,4.308986543e-01,4.878641122e-01,3.447848207e-01,4.620203383e-01,4.776638085e-01,1.130312667e-05,5.048049472e-01,8.642035276e-01
47,9,512,seed47_p09,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p09\runs\001_20260721T000115_828631Z_seed47,0,66,shared_d1,d1,250;344;273;10,0.341381327;0.218161041;0.235496849;0.204960783,3.494179847e-01,3.494179847e-01,6.759538754e-01,6.759538754e-01,6.782797845e-01,5.117999916e-01,5.922285757e-01,nan,nan,3.494179847e-01,3.978793621e-01,1.157148467e+00,6.846402975e-01,nan,4.722665474e-01,8.650214980e-01,3.494179847e-01,3.978793621e-01,1.461341739e-01,1.806133579e-01,6.782797845e-01,1.275150899e-05,3.786581694e-01,8.017890987e-01
47,9,512,seed47_p09,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p09\runs\001_20260721T000115_828631Z_seed47,0,66,shared_du,du,250;344;273;10,0.137431921;0.170186497;0.443831397;0.248550185,6.470260255e-01,3.748577020e-01,6.470260255e-01,3.748577020e-01,6.494292625e-01,5.528772136e-01,6.711003677e-01,nan,nan,3.748577020e-01,4.551238022e-01,1.213832567e+00,6.846402975e-01,nan,4.722665474e-01,9.802232941e-01,3.748577020e-01,4.551238022e-01,1.685249510e-01,1.991228883e-01,6.494292625e-01,1.195613151e-05,2.386825320e-01,5.053979227e-01
47,9,512,seed47_p09,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p09\runs\001_20260721T000115_828631Z_seed47,0,66,per_particle_d1,d1,250;344;273;10,0.827237478;0.000000000;0.172762522;0.000000000|0.227524049;0.487115484;0.217398273;0.067962194|0.000000000;0.221454463;0.778545537;0.000000000|0.557242087;0.088768247;0.000000000;0.353989665|0.743371641;0.256628359;0.000000000;0.000000000|0.000000000;0.266619539;0.600714807;0.132665654|0.931176923;0.066530995;0.000000000;0.002292082|0.046638722;0.000000000;0.372648345;0.580712933|0.375611134;0.000000000;0.169865455;0.454523411,2.357581558e-01,2.357581558e-01,5.645552855e-01,5.645552855e-01,5.640951723e-01,3.436169815e-01,4.134574601e-01,nan,nan,2.357581558e-01,2.873212850e-01,1.203250952e+00,6.846402975e-01,nan,4.722665474e-01,6.039046513e-01,2.357581558e-01,2.873212850e-01,1.233602446e-01,2.626657864e-01,5.640951723e-01,9.616907223e-06,4.334487914e-01,9.178054084e-01
47,9,512,seed47_p09,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p09\runs\001_20260721T000115_828631Z_seed47,0,66,per_particle_du,du,250;344;273;10,0.778909317;0.221090683;0.000000000;0.000000000|0.000000000;0.000000000;0.414213433;0.585786567|0.000000000;0.279603811;0.720396189;0.000000000|0.751602341;0.118748000;0.000000000;0.129649660|0.662816744;0.000000000;0.337183256;0.000000000|0.000000000;0.752193539;0.106986685;0.140819776|0.599665498;0.271867493;0.128467009;0.000000000|0.000000000;0.000000000;0.035972797;0.964027203|0.525388011;0.000000000;0.027413618;0.447198371,3.822946429e-01,3.687016426e-01,3.822946429e-01,3.687016426e-01,3.808346207e-01,5.176376884e-01,5.217538486e-01,nan,nan,3.557108753e-01,3.589465951e-01,1.007951817e+00,6.846402975e-01,nan,4.722665474e-01,7.620846312e-01,3.687016426e-01,3.853728774e-01,2.460349770e-01,1.524306040e-01,3.808346207e-01,1.348330888e-05,3.545672627e-01,7.507778492e-01
47,10,512,seed47_p10,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p10\runs\001_20260721T000115_432172Z_seed47,0,66,shared_d1,d1,258;468;470;284,0.444554883;0.252227894;0.074793963;0.228423259,3.383799786e-01,3.383799786e-01,6.303842334e-01,6.303842334e-01,6.304781731e-01,4.506670278e-01,5.221594656e-01,nan,nan,3.383799786e-01,3.883961839e-01,1.158636939e+00,6.118428639e-01,nan,4.566896722e-01,8.534208642e-01,3.383799786e-01,3.931450221e-01,2.955497495e-01,3.015777987e-01,6.304781731e-01,1.279280038e-05,3.708031659e-01,8.119368325e-01
47,10,512,seed47_p10,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p10\runs\001_20260721T000115_432172Z_seed47,0,66,shared_du,du,258;468;470;284,0.330234206;0.290581952;0.000000000;0.379183842,6.128797551e-01,3.513593794e-01,6.128797551e-01,3.513593794e-01,6.129636017e-01,4.700744485e-01,5.331015765e-01,nan,nan,3.513593794e-01,3.963124847e-01,1.134079034e+00,6.118428639e-01,nan,4.566896722e-01,8.713047222e-01,3.513593794e-01,4.194904912e-01,3.072963584e-01,3.027051253e-01,6.129636017e-01,1.217591050e-05,3.715605298e-01,8.135952102e-01
47,10,512,seed47_p10,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p10\runs\001_20260721T000115_432172Z_seed47,0,66,per_particle_d1,d1,258;468;470;284,0.000000000;0.000000000;0.131693713;0.868306287|0.386836528;0.029121775;0.419189487;0.164852210|0.687949772;0.293942755;0.018107472;0.000000000|0.202756774;0.000000000;0.007106137;0.790137089|0.000000000;1.000000000;0.000000000;0.000000000|0.369986866;0.302640496;0.000000000;0.327372638|1.000000000;0.000000000;0.000000000;0.000000000|0.572726380;0.381568556;0.000000000;0.045705064|0.550996134;0.449003866;0.000000000;0.000000000|0.000000000;1.000000000;0.000000000;0.000000000,1.660817387e-01,1.660817387e-01,5.332632214e-01,5.332632214e-01,5.329360261e-01,2.234189712e-01,3.288304695e-01,nan,nan,1.660817387e-01,2.449208354e-01,1.471810866e+00,6.118428639e-01,nan,4.566896722e-01,5.374426817e-01,1.660817387e-01,2.487599921e-01,2.001196927e-01,3.664124215e-01,5.329360261e-01,2.032244903e-05,3.729365895e-01,8.166083277e-01
47,10,512,seed47_p10,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\002_20260720T200720_834951Z_seed45-46-47\conditions\seed47_p10\runs\001_20260721T000115_432172Z_seed47,0,66,per_particle_du,du,258;468;470;284,0.321731885;0.000000000;0.127688685;0.550579430|0.000000000;0.065079752;0.644666908;0.290253340|0.601145954;0.398854046;0.000000000;0.000000000|0.570954073;0.000000000;0.000000000;0.429045927|0.000000000;1.000000000;0.000000000;0.000000000|0.292528824;0.395579708;0.000000000;0.311891468|0.913372269;0.065252214;0.000000000;0.021375517|0.293776774;0.174936186;0.000000000;0.531287040|0.343811955;0.656188045;0.000000000;0.000000000|0.000000000;0.798040120;0.201959880;0.000000000,4.272824632e-01,2.772081166e-01,4.272824632e-01,2.772081166e-01,4.275759411e-01,3.719510270e-01,3.603529549e-01,nan,nan,2.772081166e-01,2.707050417e-01,9.688182817e-01,6.118428639e-01,nan,4.566896722e-01,5.889632391e-01,2.772081166e-01,2.707050417e-01,2.046996658e-01,2.546066660e-01,4.275759411e-01,2.032244903e-05,4.355737784e-01,9.537631459e-01
