stage,task_id,source_count,memory_particles,seed,epsilon,exponent_s,gamma,transport_time,steps,finite,hard_pass,radius_ratio,radial_cdf_gap,radius_cv,expected_radius_cv,radial_zone_rmse,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,uniformity_score,runtime_seconds,error
potential,potential_C64_seed42_eps0.1_s1_g0.0005,64,640,42,0.1,1.0,0.0005,2.0,4000,1,1,0.36600994233880885,0.1063119781375712,0.1916047498873287,0.20412414523193154,0.03797871525604836,0.05625,0.008896102695348003,0.08466035256561757,0.563204717218969,0.19986843339853677,131.81757970000035,
potential,potential_C64_seed42_eps0.1_s1_g0.0005,64,640,42,0.1,1.0,0.0005,2.5,5000,1,1,0.3581489432566627,0.16438438682449086,0.15363934735596801,0.20412414523193154,0.0596662265754254,0.028125,0.00377318639339604,0.05667134981937891,0.6864214124859918,0.22482892303726582,131.81757970000035,
potential,potential_C64_seed42_eps0.1_s1_g0.0005,64,640,42,0.1,1.0,0.0005,3.0,6000,1,1,0.35580235030204227,0.24288919255686714,0.1289484094820906,0.20412414523193154,0.08112069037089119,0.0,0.0018838955394759507,0.0375471655998247,0.7837286922462278,0.2823202536961678,131.81757970000035,
potential,potential_C64_seed42_eps0.1_s1_g0.0005,64,640,42,0.1,1.0,0.0005,3.5,7000,1,1,0.35508370754430457,0.3058318012590068,0.11192828534058055,0.20412414523193154,0.10472247550072525,0.0,0.001268634884660677,0.024833499259391097,0.8546525842711117,0.33193393540305854,131.81757970000035,
potential,potential_C64_seed42_eps0.1_s1_g0.0005,64,640,42,0.1,1.0,0.0005,4.0,8000,1,1,0.3548450228284555,0.34606524909453784,0.09956109037965677,0.20412414523193154,0.13274998528719317,0.0,0.001098861016752717,0.01649392332709276,0.9039667749462557,0.3636580334383833,131.81757970000035,
potential,potential_C64_seed42_eps0.1_s1.5_g0.0005,64,640,42,0.1,1.5,0.0005,1.5,3000,1,1,0.39237522690671595,0.1018249677787314,0.24036721425069532,0.20412414523193154,0.03361736088875806,0.1015625,0.016376180357139766,0.10621674033678438,0.46318485233533174,0.22441788847265554,131.51402249999956,
potential,potential_C64_seed42_eps0.1_s1.5_g0.0005,64,640,42,0.1,1.5,0.0005,2.0,4000,1,1,0.370947917428761,0.11488951899245758,0.18339659077493123,0.20412414523193154,0.041496070032293414,0.0515625,0.005511895926283161,0.06669150954322518,0.6170043839168624,0.18709292446196593,131.51402249999956,
potential,potential_C64_seed42_eps0.1_s1.5_g0.0005,64,640,42,0.1,1.5,0.0005,2.5,5000,1,1,0.3649977862723876,0.18612899164480157,0.15149395348915107,0.20412414523193154,0.06252538546962345,0.0171875,0.002016404234752287,0.040789795703605226,0.7453132680082729,0.2289351915831591,131.51402249999956,
potential,potential_C64_seed42_eps0.1_s1.5_g0.0005,64,640,42,0.1,1.5,0.0005,3.0,6000,1,1,0.3633108069608029,0.2579742667442645,0.1330932031400405,0.20412414523193154,0.08794251940187976,0.0,0.001235507442374694,0.024876590761208663,0.8371999269264132,0.2840863649478479,131.51402249999956,
potential,potential_C64_seed42_eps0.1_s1.5_g0.0005,64,640,42,0.1,1.5,0.0005,3.5,7000,1,1,0.36278206054714573,0.311744127231516,0.12190269887938131,0.20412414523193154,0.11424856399535183,0.0,0.0011442777276717275,0.015335772666722886,0.8982068580302054,0.3282241776259106,131.51402249999956,
potential,potential_C64_seed42_eps0.1_s1.5_g0.0005,64,640,42,0.1,1.5,0.0005,4.0,8000,1,1,0.36258750184720734,0.3519295943486137,0.11479402151173504,0.20412414523193154,0.13970532604378405,0.0,0.0011133749142666625,0.00967467995527017,0.9371500230372856,0.36271764921815053,131.51402249999956,
potential,potential_C64_seed50_eps0.1_s1_g0.0005,64,640,50,0.1,1.0,0.0005,1.5,3000,1,1,0.39958829375916977,0.109375,0.224286480317588,0.20412414523193154,0.03546909416132586,0.1109375,0.013445008261773238,0.12508510809000867,0.4500925720247537,0.24790511635178192,131.72178150000036,
potential,potential_C64_seed50_eps0.1_s1_g0.0005,64,640,50,0.1,1.0,0.0005,2.0,4000,1,1,0.3754572261585468,0.09996726037842174,0.1737018295269617,0.20412414523193154,0.03976861788835513,0.059375,0.006622708915489053,0.08490995146089582,0.5777518277029994,0.1914999207548066,131.72178150000036,
potential,potential_C64_seed50_eps0.1_s1_g0.0005,64,640,50,0.1,1.0,0.0005,2.5,5000,1,1,0.36815234723852547,0.17638289061240198,0.14081347173239703,0.20412414523193154,0.05939761082632028,0.0109375,0.004048593206386185,0.055931434710897995,0.6953330652015098,0.23636291852968616,131.72178150000036,
potential,potential_C64_seed50_eps0.1_s1_g0.0005,64,640,50,0.1,1.0,0.0005,3.0,6000,1,1,0.36599328652046653,0.24331687544932112,0.1190340037023629,0.20412414523193154,0.08336783140096665,0.0,0.003068189708215641,0.03655014503368499,0.7883475198000274,0.28293521019122175,131.72178150000036,
potential,potential_C64_seed50_eps0.1_s1_g0.0005,64,640,50,0.1,1.0,0.0005,3.5,7000,1,1,0.365339395005975,0.29847848478514216,0.10389706198559608,0.20412414523193154,0.11133950051531578,0.0,0.0025580964015169834,0.02391183902013709,0.8563294398286486,0.32494842020679626,131.72178150000036,
potential,potential_C64_seed50_eps0.1_s1_g0.0005,64,640,50,0.1,1.0,0.0005,4.0,8000,1,1,0.36512597748774056,0.3571967198631625,0.09285412012036512,0.20412414523193154,0.1321657044679141,0.0,0.0022051096299184653,0.015734324706986987,0.9038827303976116,0.37513615420006796,131.72178150000036,
potential,potential_C64_seed50_eps0.1_s1.5_g0.0005,64,640,50,0.1,1.5,0.0005,1.5,3000,1,1,0.40029953193935675,0.10169076179372927,0.2177098473013894,0.20412414523193154,0.03382370424347399,0.103125,0.009676174675988317,0.10527232501800125,0.49029016097867023,0.21663926148771884,132.83763679999902,
potential,potential_C64_seed50_eps0.1_s1.5_g0.0005,64,640,50,0.1,1.5,0.0005,2.0,4000,1,1,0.38057961629586695,0.1111443677196523,0.17021087931889797,0.20412414523193154,0.04022337531678564,0.0421875,0.0037543801949597574,0.0645222141644256,0.6365070193352229,0.17942096207903768,132.83763679999902,
potential,potential_C64_seed50_eps0.1_s1.5_g0.0005,64,640,50,0.1,1.5,0.0005,2.5,5000,1,1,0.37523001507296944,0.19624067577267845,0.14314175506924215,0.20412414523193154,0.06616777031247918,0.0046875,0.002376920574808842,0.038795789019638156,0.7574341484409816,0.23741338536712545,132.83763679999902,
potential,potential_C64_seed50_eps0.1_s1.5_g0.0005,64,640,50,0.1,1.5,0.0005,3.0,6000,1,1,0.3737380469780122,0.25767142395691023,0.12742275642225837,0.20412414523193154,0.08993270053212014,0.0,0.0021186508202229947,0.023442824788492113,0.8437205262824983,0.28323289956562536,132.83763679999902,
potential,potential_C64_seed50_eps0.1_s1.5_g0.0005,64,640,50,0.1,1.5,0.0005,3.5,7000,1,1,0.37327616823646165,0.31929339895050324,0.1178983262167419,0.20412414523193154,0.11918300987871552,0.0,0.0019438829759120411,0.014385623590398406,0.9011753251730918,0.3356229055168137,132.83763679999902,
potential,potential_C64_seed50_eps0.1_s1.5_g0.0005,64,640,50,0.1,1.5,0.0005,4.0,8000,1,1,0.37310772073118914,0.36853982151478926,0.11189529851072155,0.20412414523193154,0.141448974899078,0.0,0.0017648588610967618,0.009045017517956546,0.9381101988841505,0.3793496978938426,132.83763679999902,
potential,potential_C64_seed42_eps0.1_s2_g0.0005,64,640,42,0.1,2.0,0.0005,1.5,3000,1,1,0.39627794221131146,0.08750000000000002,0.23187656528289236,0.20412414523193154,0.030947757138038292,0.0890625,0.012496397710966176,0.09121359563196349,0.49821448709119187,0.1912099933429297,138.80384050000066,
potential,potential_C64_seed42_eps0.1_s2_g0.0005,64,640,42,0.1,2.0,0.0005,2.0,4000,1,1,0.37793042459031345,0.1119557153246511,0.1808337521833341,0.20412414523193154,0.04299573016591299,0.05,0.0036921030538456198,0.05299807225479968,0.6644888559004862,0.1686458906332964,138.80384050000066,
potential,potential_C64_seed42_eps0.1_s2_g0.0005,64,640,42,0.1,2.0,0.0005,2.5,5000,1,1,0.3732272606727379,0.19225988277687145,0.15666407856249473,0.20412414523193154,0.06312383971705936,0.0078125,0.0015095929842330587,0.030257993320565245,0.7913248934969043,0.22402746908166976,138.80384050000066,
potential,potential_C64_seed42_eps0.1_s2_g0.0005,64,640,42,0.1,2.0,0.0005,3.0,6000,1,1,0.3719625061354956,0.2617834911298976,0.1452587304013323,0.20412414523193154,0.08845185395880632,0.0,0.0011651179940497963,0.017460280729542334,0.8747164907941282,0.2804088898534897,138.80384050000066,
potential,potential_C64_seed42_eps0.1_s2_g0.0005,64,640,42,0.1,2.0,0.0005,3.5,7000,1,1,0.37157855974137377,0.30611366098273196,0.13978736648149895,0.20412414523193154,0.11718541664814783,0.0,0.0010644882559823169,0.010352661123025927,0.9260458822275422,0.3175308103617402,138.80384050000066,
potential,potential_C64_seed42_eps0.1_s2_g0.0005,64,640,42,0.1,2.0,0.0005,4.0,8000,1,1,0.3714421871704135,0.3531589427493097,0.1371455418346169,0.20412414523193154,0.14437872019016518,0.0,0.0009928526836407538,0.006415438541118846,0.9566752896261054,0.3605672339740693,138.80384050000066,
potential,potential_C64_seed50_eps0.1_s2_g0.0005,64,640,50,0.1,2.0,0.0005,1.5,3000,1,1,0.4043169295219486,0.09062499999999996,0.21324524831313107,0.20412414523193154,0.032253421572369656,0.0921875,0.006376491014313643,0.08786246601715095,0.5307805432061021,0.18486395703146455,138.80923999999868,
potential,potential_C64_seed50_eps0.1_s2_g0.0005,64,640,50,0.1,2.0,0.0005,2.0,4000,1,1,0.38783981337563944,0.12301371612007261,0.17169863723179546,0.20412414523193154,0.04232327687721025,0.0328125,0.0017617601419233438,0.04953890983369632,0.6880101071457768,0.17431438609569228,138.80923999999868,
potential,potential_C64_seed50_eps0.1_s2_g0.0005,64,640,50,0.1,2.0,0.0005,2.5,5000,1,1,0.383750997281159,0.19889822141527758,0.15196883427131488,0.20412414523193154,0.06928590844735313,0.0015625,0.0015253057716882229,0.02785460625405392,0.8056739006501559,0.22827813344101971,138.80923999999868,
potential,potential_C64_seed50_eps0.1_s2_g0.0005,64,640,50,0.1,2.0,0.0005,3.0,6000,1,1,0.3826726518036436,0.261056858436039,0.1427060702560423,0.20412414523193154,0.0938853190067542,0.0,0.0014935574608980235,0.015950398526403207,0.8825610588696237,0.27850081442334024,138.80923999999868,
potential,potential_C64_seed50_eps0.1_s2_g0.0005,64,640,50,0.1,2.0,0.0005,3.5,7000,1,1,0.3823485347811589,0.3235728711544309,0.1383399427326338,0.20412414523193154,0.11777146168533362,0.0,0.0013270706683413405,0.009372339792408533,0.9299658953595418,0.3342722816151808,138.80923999999868,
potential,potential_C64_seed50_eps0.1_s2_g0.0005,64,640,50,0.1,2.0,0.0005,4.0,8000,1,1,0.3822343011752461,0.3631894408679692,0.13629213764004644,0.20412414523193154,0.14548377003552665,0.0,0.0011353507130004296,0.005691639272519226,0.9584085487386889,0.37001643085348884,138.80923999999868,
potential,potential_C64_seed42_eps0.1_s2.5_g0.0005,64,640,42,0.1,2.5,0.0005,1.5,3000,1,1,0.4024778863422507,0.0859375,0.22628425208107913,0.20412414523193154,0.030128306353826136,0.0875,0.0099832229702265,0.07910831725945615,0.5321312590327958,0.17502904022968263,138.93837159999748,
potential,potential_C64_seed42_eps0.1_s2.5_g0.0005,64,640,42,0.1,2.5,0.0005,2.0,4000,1,1,0.386568423158004,0.11126620786100117,0.18331589880749688,0.20412414523193154,0.04062199508117493,0.0453125,0.0029540078659523734,0.04339466432138383,0.7051664753874347,0.15761488004833737,138.93837159999748,
potential,potential_C64_seed42_eps0.1_s2.5_g0.0005,64,640,42,0.1,2.5,0.0005,2.5,5000,1,1,0.38280758349474,0.19146254757929293,0.16705648777838944,0.20412414523193154,0.0630986950142394,0.003125,0.0014138489452565654,0.023588244328486597,0.82698218647071,0.2164646408530361,138.93837159999748,
potential,potential_C64_seed42_eps0.1_s2.5_g0.0005,64,640,42,0.1,2.5,0.0005,3.0,6000,1,1,0.38187145907813197,0.2557323532334741,0.16119481011836062,0.20412414523193154,0.09058997167871287,0.0,0.0010673919591429185,0.013050114416800283,0.9015515342968476,0.26984985960941726,138.93837159999748,
potential,potential_C64_seed42_eps0.1_s2.5_g0.0005,64,640,42,0.1,2.5,0.0005,3.5,7000,1,1,0.3816113344221384,0.3010095907985525,0.15908857762008224,0.20412414523193154,0.10952890956843313,0.0,0.0009486497113466455,0.007458481503146163,0.9446411428633654,0.3094167220130453,138.93837159999748,
potential,potential_C64_seed42_eps0.1_s2.5_g0.0005,64,640,42,0.1,2.5,0.0005,4.0,8000,1,1,0.38152972071012564,0.34065350397558636,0.15830817790761917,0.20412414523193154,0.12318011139688909,0.0,0.0008982779024106873,0.004485121061525941,0.9689202789721932,0.346036902939523,138.93837159999748,
potential,potential_C64_seed50_eps0.1_s2.5_g0.0005,64,640,50,0.1,2.5,0.0005,1.5,3000,1,1,0.4107517350907436,0.09218749999999998,0.2112064590982799,0.20412414523193154,0.032340353082488144,0.09375,0.003977516046470164,0.07390955666299873,0.5694170114859332,0.17007457270946885,139.56362920000174,
potential,potential_C64_seed50_eps0.1_s2.5_g0.0005,64,640,50,0.1,2.5,0.0005,2.0,4000,1,1,0.39682671208837617,0.1191905678260462,0.17736060542928228,0.20412414523193154,0.0429843721601235,0.025,0.0009396149196099605,0.03917598832829592,0.7313773259376009,0.1593061710739521,139.56362920000174,
potential,potential_C64_seed50_eps0.1_s2.5_g0.0005,64,640,50,0.1,2.5,0.0005,2.5,5000,1,1,0.3936673852979404,0.19272471342578212,0.16453036673780852,0.20412414523193154,0.06906356051221947,0.0015625,0.0010642948462350754,0.02097763300772185,0.8425392640772471,0.21476664127973905,139.56362920000174,
potential,potential_C64_seed50_eps0.1_s2.5_g0.0005,64,640,50,0.1,2.5,0.0005,3.0,6000,1,1,0.3928957690251447,0.2591835922350578,0.15982317445094676,0.20412414523193154,0.09261553173604306,0.0,0.0009356000336028971,0.011484230308496218,0.909982226249692,0.2716034225771569,139.56362920000174,
potential,potential_C64_seed50_eps0.1_s2.5_g0.0005,64,640,50,0.1,2.5,0.0005,3.5,7000,1,1,0.3926808523153038,0.31158814156674863,0.15804251093364935,0.20412414523193154,0.1095400540327601,0.0,0.0007534581257068897,0.006440829307968971,0.9488989416105715,0.31878242900042447,139.56362920000174,
potential,potential_C64_seed50_eps0.1_s2.5_g0.0005,64,640,50,0.1,2.5,0.0005,4.0,8000,1,1,0.3926116250703413,0.33978703667047294,0.15729219616912074,0.20412414523193154,0.12322568852516104,0.0,0.0006052699632800248,0.0037337345175504385,0.9708537427785715,0.3441260411513034,139.56362920000174,
potential,potential_C64_seed42_eps0.1_s3_g0.0005,64,640,42,0.1,3.0,0.0005,1.5,3000,1,1,0.4106012260559708,0.08750000000000002,0.2234179327461249,0.20412414523193154,0.02955149768835752,0.0890625,0.008338891094666004,0.06981050747834397,0.5643046762352165,0.16564939857300998,138.97924259999854,
potential,potential_C64_seed42_eps0.1_s3_g0.0005,64,640,42,0.1,3.0,0.0005,2.0,4000,1,1,0.39678343270666966,0.10955269962803194,0.18925316553987884,0.20412414523193154,0.039976799912574294,0.034375,0.002523628970061416,0.03659311006906081,0.7398083673093574,0.14866943866715415,138.97924259999854,
potential,potential_C64_seed42_eps0.1_s3_g0.0005,64,640,42,0.1,3.0,0.0005,2.5,5000,1,1,0.393787322798727,0.18666340907437173,0.1790960916292498,0.20412414523193154,0.06403581761405097,0.0,0.0012055414485050166,0.019016737547659947,0.8549809819816675,0.2068856880705367,138.97924259999854,
potential,potential_C64_seed42_eps0.1_s3_g0.0005,64,640,42,0.1,3.0,0.0005,3.0,6000,1,1,0.3931088861781992,0.24461614940037035,0.1761734620121087,0.20412414523193154,0.09628347632122554,0.0,0.0008796491037928296,0.010026916061377872,0.9212940103300558,0.25552271456554104,138.97924259999854,
potential,potential_C64_seed42_eps0.1_s3_g0.0005,64,640,42,0.1,3.0,0.0005,3.5,7000,1,1,0.3929417293919689,0.28544107069948055,0.17523777235372615,0.20412414523193154,0.11514469497658156,0.0,0.0007892476110123285,0.005435639611376066,0.9575800216312793,0.29166595792186895,138.97924259999854,
potential,potential_C64_seed42_eps0.1_s3_g0.0005,64,640,42,0.1,3.0,0.0005,4.0,8000,1,1,0.3928974951511298,0.3141613494824883,0.1748515333034394,0.20412414523193154,0.12333460901648817,0.0,0.0007644761290142541,0.003114044996046873,0.9770379160778999,0.31803987060754946,138.97924259999854,
potential,potential_C64_seed50_eps0.1_s3_g0.0005,64,640,50,0.1,3.0,0.0005,1.5,3000,1,1,0.4192227070860528,0.08437499999999998,0.21138702333108236,0.20412414523193154,0.03081335571834071,0.0859375,0.0026172660141724293,0.06315135239971403,0.6051588109314472,0.15014361841388646,139.20546159999867,
potential,potential_C64_seed50_eps0.1_s3_g0.0005,64,640,50,0.1,3.0,0.0005,2.0,4000,1,1,0.40745302403607625,0.11657769646046401,0.185272508548914,0.20412414523193154,0.041085134553144644,0.01875,0.0007156596773046314,0.03197729551958165,0.7675269521390456,0.1492706516573503,139.20546159999867,
potential,potential_C64_seed50_eps0.1_s3_g0.0005,64,640,50,0.1,3.0,0.0005,2.5,5000,1,1,0.4050233446164887,0.18393964187402045,0.17733944645891744,0.20412414523193154,0.06786000640104597,0.0,0.0006792753368770501,0.016446196053303285,0.8708642473783659,0.2010651132642008,139.20546159999867,
potential,potential_C64_seed50_eps0.1_s3_g0.0005,64,640,50,0.1,3.0,0.0005,3.0,6000,1,1,0.4044847310959455,0.24838568625716817,0.17491241724451906,0.20412414523193154,0.09121307043812306,0.0,0.0005516174541091898,0.00863541774304816,0.9295728649184439,0.2575727214543255,139.20546159999867,
potential,potential_C64_seed50_eps0.1_s3_g0.0005,64,640,50,0.1,3.0,0.0005,3.5,7000,1,1,0.4043531662419016,0.2893462638096208,0.17408393954269677,0.20412414523193154,0.1119583313949882,0.0,0.00045537165448022337,0.004659895088858276,0.961498064802763,0.2944615305529593,139.20546159999867,
potential,potential_C64_seed50_eps0.1_s3_g0.0005,64,640,50,0.1,3.0,0.0005,4.0,8000,1,1,0.4043198757665941,0.30932305700674567,0.17375354736059784,0.20412414523193154,0.12179484543690673,0.0,0.0004020847413683155,0.0026602939582226703,0.9785712782946463,0.31238543570633664,139.20546159999867,
potential,potential_C64_seed42_eps0.3_s1_g0.0005,64,640,42,0.3,1.0,0.0005,1.5,3000,1,1,0.3562329580180924,0.13906249999999998,0.2848957812785736,0.20412414523193154,0.045629280621109956,0.140625,0.03801665325906218,0.15978905002378896,0.3593543404667332,0.3368682032828511,139.43762920000154,
potential,potential_C64_seed42_eps0.3_s1_g0.0005,64,640,42,0.3,1.0,0.0005,2.0,4000,1,1,0.3189014547276814,0.08750000000000002,0.21916407418876718,0.20412414523193154,0.03493506811750909,0.0890625,0.02074380196179385,0.12832415170703604,0.45411438308472984,0.2365679536688299,139.43762920000154,
potential,potential_C64_seed42_eps0.3_s1_g0.0005,64,640,42,0.3,1.0,0.0005,2.5,5000,1,1,0.3048284643567774,0.1359151069360861,0.1700353764606835,0.20412414523193154,0.04735947552364785,0.0453125,0.011236502939367978,0.10212330840980569,0.5504359036435634,0.24927491828525977,139.43762920000154,
potential,potential_C64_seed42_eps0.3_s1_g0.0005,64,640,42,0.3,1.0,0.0005,3.0,6000,1,1,0.29987870059889243,0.18834901000938564,0.1338680509312733,0.20412414523193154,0.06718386618080266,0.0125,0.0064213082985859725,0.08108363644119,0.6379154928216202,0.27585395474916163,139.43762920000154,
potential,potential_C64_seed42_eps0.3_s1_g0.0005,64,640,42,0.3,1.0,0.0005,3.5,7000,1,1,0.298301352050909,0.2562222779573341,0.10657072611957544,0.20412414523193154,0.09088593899085821,0.0,0.0041287658927067735,0.06433720751502019,0.7127942698984318,0.3246882513650611,139.43762920000154,
potential,potential_C64_seed42_eps0.3_s1_g0.0005,64,640,42,0.3,1.0,0.0005,4.0,8000,1,1,0.29791471545386283,0.31583118026568746,0.08540001505810677,0.20412414523193154,0.11470282595145598,0.0,0.00307121682830776,0.051008357881493396,0.774713102580682,0.3699107549754886,139.43762920000154,
potential,potential_C64_seed50_eps0.3_s1_g0.0005,64,640,50,0.3,1.0,0.0005,1.5,3000,1,1,0.3633688414546121,0.16084462924822074,0.24475661242824912,0.20412414523193154,0.04715541127484735,0.13125,0.021270498909699124,0.16436677553147686,0.3779683865989425,0.3464819036893967,139.96159569999872,
potential,potential_C64_seed50_eps0.3_s1_g0.0005,64,640,50,0.3,1.0,0.0005,2.0,4000,1,1,0.32717755438662466,0.11687642843709362,0.18890091851856583,0.20412414523193154,0.04428247395979588,0.084375,0.013250417307851179,0.13473601117776318,0.4604880005248727,0.26486285692270795,139.96159569999872,
potential,potential_C64_seed50_eps0.3_s1_g0.0005,64,640,50,0.3,1.0,0.0005,2.5,5000,1,1,0.3135128829634897,0.13116308334494864,0.14626417070457806,0.20412414523193154,0.05196340358848715,0.04375,0.008801357352801272,0.10799642687506934,0.5502272346161637,0.24796086757281927,139.96159569999872,
potential,potential_C64_seed50_eps0.3_s1_g0.0005,64,640,50,0.3,1.0,0.0005,3.0,6000,1,1,0.30868210481077446,0.1973966681964756,0.11447716292377573,0.20412414523193154,0.06947065477595558,0.009375,0.0064523704415654975,0.0855056973633418,0.6358627333787347,0.2893547360013829,139.96159569999872,
potential,potential_C64_seed50_eps0.3_s1_g0.0005,64,640,50,0.3,1.0,0.0005,3.5,7000,1,1,0.3071292512927323,0.2705408023332897,0.09048712510047716,0.20412414523193154,0.09342129876264833,0.0,0.005047295684365328,0.06723645928304102,0.711351808877502,0.34282455730069605,139.96159569999872,
potential,potential_C64_seed50_eps0.3_s1_g0.0005,64,640,50,0.3,1.0,0.0005,4.0,8000,1,1,0.3067382455736163,0.32403388706927283,0.07205635551395491,0.20412414523193154,0.11966342773587928,0.0,0.004026786866891655,0.052667137409492755,0.7745998215967854,0.38072781134565725,139.96159569999872,
potential,potential_C64_seed42_eps0.3_s1.5_g0.0005,64,640,42,0.3,1.5,0.0005,1.5,3000,1,1,0.3500299407034081,0.13437500000000002,0.2755492014571594,0.20412414523193154,0.04346727846179239,0.1359375,0.0323186907463567,0.1499955465531876,0.37612544252547747,0.31668923729954435,140.06072429999767,
potential,potential_C64_seed42_eps0.3_s1.5_g0.0005,64,640,42,0.3,1.5,0.0005,2.0,4000,1,1,0.3169213449471465,0.10358168415292923,0.20580456648406442,0.20412414523193154,0.03720259672556474,0.0796875,0.015417340758735416,0.11467274030421222,0.48828236120006313,0.23367176521587685,140.06072429999767,
potential,potential_C64_seed42_eps0.3_s1.5_g0.0005,64,640,42,0.3,1.5,0.0005,2.5,5000,1,1,0.30588270564489,0.15209064880511614,0.15642203924208656,0.20412414523193154,0.0547833980611371,0.0421875,0.007517604545710379,0.08642037733057559,0.5992465628487685,0.2460286306814021,140.06072429999767,
potential,potential_C64_seed42_eps0.3_s1.5_g0.0005,64,640,42,0.3,1.5,0.0005,3.0,6000,1,1,0.30251308432249796,0.22115923691112893,0.12144846064302504,0.20412414523193154,0.07752740190974415,0.0046875,0.004266322475904135,0.06475419998568227,0.6957460918558502,0.29017975937271534,140.06072429999767,
potential,potential_C64_seed42_eps0.3_s1.5_g0.0005,64,640,42,0.3,1.5,0.0005,3.5,7000,1,1,0.3016134738886247,0.29394153470911033,0.09565200429837903,0.20412414523193154,0.10396673521492343,0.0,0.0029568058151757137,0.048345746144939805,0.7740782325098443,0.34524408666922585,140.06072429999767,
potential,potential_C64_seed42_eps0.3_s1.5_g0.0005,64,640,42,0.3,1.5,0.0005,4.0,8000,1,1,0.30146347152551034,0.3482876332340332,0.07591422755847906,0.20412414523193154,0.1299038105676658,0.0,0.002298207122931075,0.035974123487124976,0.8350173403779415,0.38655996384408925,140.06072429999767,
potential,potential_C64_seed50_eps0.3_s1.5_g0.0005,64,640,50,0.3,1.5,0.0005,1.5,3000,1,1,0.35677190167433864,0.1484976322534297,0.23937904307668226,0.20412414523193154,0.044290743072057395,0.1265625,0.018740380556094803,0.1540978257104371,0.3954176209458862,0.3213358385199616,139.952760199998,
potential,potential_C64_seed50_eps0.3_s1.5_g0.0005,64,640,50,0.3,1.5,0.0005,2.0,4000,1,1,0.32505907049048877,0.10586331992181658,0.17993379840999896,0.20412414523193154,0.042702298862297795,0.0734375,0.010776660937885606,0.11926265960833685,0.49682180877353116,0.23590264046803905,139.952760199998,
potential,potential_C64_seed50_eps0.3_s1.5_g0.0005,64,640,50,0.3,1.5,0.0005,2.5,5000,1,1,0.3145396544675956,0.15331944381872342,0.1366513201986424,0.20412414523193154,0.05764333358030225,0.025,0.007066808652786302,0.08962794820721363,0.602950585575176,0.2500142006787234,139.952760199998,
potential,potential_C64_seed50_eps0.3_s1.5_g0.0005,64,640,50,0.3,1.5,0.0005,3.0,6000,1,1,0.3113303614818076,0.2298334024140145,0.10548793082137392,0.20412414523193154,0.07882034308714343,0.0015625,0.005255653540923426,0.06638998236283618,0.6981941197136504,0.3014790383177741,139.952760199998,
potential,potential_C64_seed50_eps0.3_s1.5_g0.0005,64,640,50,0.3,1.5,0.0005,3.5,7000,1,1,0.3104681999416861,0.2968066739838532,0.08247088091862789,0.20412414523193154,0.10729040250064308,0.0,0.004058717232832725,0.048838549832543314,0.776399174036318,0.34970394104922925,139.952760199998,
potential,potential_C64_seed50_eps0.3_s1.5_g0.0005,64,640,50,0.3,1.5,0.0005,4.0,8000,1,1,0.3103171065278784,0.359329942176978,0.06501994477546039,0.20412414523193154,0.13503471775806397,0.0,0.0031071048201826287,0.03582408909959951,0.8371952149466837,0.3982611360967601,139.952760199998,
potential,potential_C64_seed42_eps0.3_s2_g0.0005,64,640,42,0.3,2.0,0.0005,1.5,3000,1,1,0.34681545746527087,0.12812500000000004,0.2671852130332475,0.20412414523193154,0.04144308503085889,0.1296875,0.027321403434681008,0.14012548736032343,0.3933078187623642,0.29557189079500445,140.41018800000165,
potential,potential_C64_seed42_eps0.3_s2_g0.0005,64,640,42,0.3,2.0,0.0005,2.0,4000,1,1,0.3172397384004712,0.11490207669543528,0.19511151154859074,0.20412414523193154,0.036922638719354826,0.0625,0.011390985789405204,0.10149299098916537,0.5223849417976759,0.22778605347400585,140.41018800000165,
potential,potential_C64_seed42_eps0.3_s2_g0.0005,64,640,42,0.3,2.0,0.0005,2.5,5000,1,1,0.30839733715942835,0.1690989027455485,0.14673664644849557,0.20412414523193154,0.06127311426106886,0.034375,0.005177812922988153,0.07194911133974062,0.6458710709028039,0.24622582700827728,140.41018800000165,
potential,potential_C64_seed42_eps0.3_s2_g0.0005,64,640,42,0.3,2.0,0.0005,3.0,6000,1,1,0.3059822053328472,0.25137110952318575,0.11364607464500187,0.20412414523193154,0.08670537622099912,0.0015625,0.003070956158055133,0.05047525731517584,0.7479175798831388,0.3049173229964167,140.41018800000165,
potential,potential_C64_seed42_eps0.3_s2_g0.0005,64,640,42,0.3,2.0,0.0005,3.5,7000,1,1,0.3053976043773575,0.31728411924120203,0.08970480867577636,0.20412414523193154,0.11446845567120227,0.0,0.0022024829714584453,0.03517767714294736,0.825731287417902,0.3546642793556078,140.41018800000165,
potential,potential_C64_seed42_eps0.3_s2_g0.0005,64,640,42,0.3,2.0,0.0005,4.0,8000,1,1,0.30530374454231357,0.3685240880971845,0.0715686131315214,0.20412414523193154,0.1409683308849899,0.0,0.001662860830281163,0.02440002971047649,0.8821191320057448,0.3945869786379422,140.41018800000165,
potential,potential_C64_seed50_eps0.3_s2_g0.0005,64,640,50,0.3,2.0,0.0005,1.5,3000,1,1,0.35327439946821365,0.1374581930944503,0.23461663541207434,0.20412414523193154,0.04232904495585744,0.1234375,0.016359920805188766,0.1431141483480408,0.41446822343442,0.2969322622476799,140.80304470000192,
