layout,seed,trial,trial_kind,method,source_ids,lambda,independent_control_nondegenerate,clean_target_rmse,clean_target_relative_rmse,noisy_target_rmse,jitter_error_floor,centroid_rmse,centered_shape_rmse,per_particle_rmse,mean_particle_rmse,max_particle_rmse,terminal_commutation_gap,terminal_commutation_relative,max_replay_residual,template_coherence_error,nearest_memory_source
single,101,11,random,shared,70;155;106;215,0.415788428;0.087104167;0.409714118;0.087393287,1,3.783907189e-01,1.717116681e-01,3.845808099e-01,3.624155860e-02,2.522823224e-01,2.820162512e-01,2.985507670e-01;9.281916098e-02;2.915936335e-01;3.654529464e-01;3.120557539e-01;4.067108007e-01;5.459033577e-01;5.179794241e-01,3.538832305e-01,5.459033577e-01,8.312804067e-02,1.813078729e-01,1.769442532e-08,2.853866888e-01,2.368524033e+00
single,101,11,random,independent,70;155;106;215,0.415788428;0.087104167;0.409714118;0.087393287,1,9.035093892e-01,4.100076895e-01,9.143663267e-01,3.624155860e-02,7.133763030e-01,5.544578132e-01,2.985507670e-01;8.610987020e-01;3.041228379e-01;1.322992898e+00;3.120557539e-01;1.130011608e+00;4.849064863e-01;1.499256468e+00,7.766244402e-01,1.499256468e+00,,,2.036818930e-08,5.555407075e-01,3.333689282e+00
single,101,12,random,shared,32;46;18;237,0.054887666;0.100034972;0.386935905;0.458141457,1,4.097900837e-01,1.859605306e-01,4.164134067e-01,3.590456267e-02,2.517144565e-01,3.233693632e-01,3.982464217e-01;2.747838596e-01;2.473283678e-01;4.187291538e-01;3.201643226e-01;6.945089227e-01;4.496455021e-01;2.928866320e-01,3.870366478e-01,6.945089227e-01,1.015167762e-01,2.214149476e-01,2.121498119e-08,3.276032459e-01,3.133132664e+00
single,101,12,random,independent,32;46;18;237,0.054887666;0.100034972;0.386935905;0.458141457,1,1.503823410e+00,6.824269555e-01,1.507816107e+00,3.590456267e-02,1.179232634e+00,9.332176831e-01,3.982464217e-01;1.417115512e+00;2.165590092e+00;1.647676712e+00;3.201643226e-01;1.280059376e+00;2.189234697e+00;1.409481270e+00,1.353446050e+00,2.189234697e+00,,,2.121498119e-08,9.324908003e-01,5.819832367e+00
single,101,13,random,shared,42;141;247;173,0.310765199;0.045155331;0.432024414;0.212055056,1,3.492489663e-01,1.584872979e-01,3.466400632e-01,3.498601729e-02,2.247308703e-01,2.673403756e-01,4.096547642e-01;3.397674775e-01;3.066437224e-01;3.915800912e-01;3.625381088e-01;2.840102049e-01;3.997713734e-01;2.706687849e-01,3.455793159e-01,4.096547642e-01,7.478912211e-02,1.631201282e-01,1.951198773e-08,2.738090253e-01,3.352513249e+00
single,101,13,random,independent,42;141;247;173,0.310765199;0.045155331;0.432024414;0.212055056,1,9.274089083e-01,4.208531625e-01,9.253618331e-01,3.498601729e-02,7.236356572e-01,5.800333774e-01,4.096547642e-01;1.436885754e+00;5.193314507e-01;9.055108498e-01;3.625381088e-01;1.392381618e+00;6.350787618e-01;1.041681347e+00,8.378828319e-01,1.436885754e+00,,,2.011489069e-08,5.833713629e-01,3.654374530e+00
single,101,14,random,shared,38;215;235;4,0.257711988;0.335047771;0.113723251;0.293516990,1,4.960791512e-01,2.251180442e-01,4.957021233e-01,5.118908545e-02,3.184429955e-01,3.803795247e-01,3.994399909e-01;2.360933374e-01;3.014495916e-01;7.230979748e-01;5.289510272e-01;6.045318412e-01;5.899505148e-01;3.826640041e-01,4.707722852e-01,7.230979748e-01,8.452078730e-02,1.843455474e-01,1.837714043e-08,3.742889531e-01,3.579623974e+00
single,101,14,random,independent,38;215;235;4,0.257711988;0.335047771;0.113723251;0.293516990,1,7.679534998e-01,3.484931577e-01,7.726799624e-01,5.118908545e-02,6.484473541e-01,4.114226619e-01,3.994399909e-01;7.554850193e-01;8.585582471e-01;8.135769125e-01;5.289510272e-01;1.258823653e+00;6.739300504e-01;5.196856300e-01,7.260563163e-01,1.258823653e+00,,,1.958497045e-08,4.121382787e-01,2.783186130e+00
single,101,15,random,shared,59;252;130;118,0.008738091;0.393852196;0.030630211;0.566779501,1,4.314968955e-01,1.958109647e-01,4.321369300e-01,3.908138173e-02,3.413035859e-01,2.640102897e-01,3.956052258e-01;4.584846817e-01;3.702045580e-01;3.742486931e-01;3.547162182e-01;4.327786926e-01;3.208973327e-01;6.554351828e-01,4.202963231e-01,6.554351828e-01,8.516017025e-02,1.857400848e-01,2.168642060e-08,2.561050241e-01,3.795799227e+00
single,101,15,random,independent,59;252;130;118,0.008738091;0.393852196;0.030630211;0.566779501,1,1.092176602e+00,4.956238536e-01,1.096463850e+00,3.908138173e-02,9.218569766e-01,5.856871563e-01,3.956052258e-01;1.336935806e+00;6.697952690e-01;1.628391464e+00;3.547162182e-01;1.307099346e+00;7.136764747e-01;1.467973478e+00,9.842741601e-01,1.628391464e+00,,,2.251976457e-08,5.855117289e-01,3.995183618e+00
single,103,0,random,shared,253;162;70;252,0.122048016;0.024458830;0.619187339;0.234305815,1,3.750779559e-01,1.684414089e-01,3.813580222e-01,4.118494275e-02,1.553599512e-01,3.413894529e-01,3.240894347e-01;3.687965552e-01;2.947357660e-01;5.797337854e-01;4.730228346e-01;3.482857648e-01;2.095476378e-01;2.692558280e-01,3.584334508e-01,5.797337854e-01,8.616730573e-02,1.858865454e-01,2.002012020e-08,3.367140952e-01,2.369091509e+00
single,103,0,random,independent,253;162;70;252,0.122048016;0.024458830;0.619187339;0.234305815,1,1.152898169e+00,5.177478145e-01,1.150605189e+00,4.118494275e-02,7.297319473e-01,8.925611875e-01,3.240894347e-01;2.090435886e+00;8.939819478e-01;4.433241485e-01;4.730228346e-01;1.786922875e+00;9.979915909e-01;8.659481225e-01,9.844646049e-01,2.090435886e+00,,,2.194488493e-08,8.900940941e-01,5.427688604e+00
single,103,1,random,shared,67;121;101;128,0.187176076;0.155068254;0.056330576;0.601425094,1,3.388878370e-01,1.521890152e-01,3.382305604e-01,4.206051471e-02,2.595039212e-01,2.179510976e-01,3.380760776e-01;2.723692659e-01;4.078719111e-01;3.587440213e-01;3.782394176e-01;3.193635249e-01;3.643823435e-01;2.395618881e-01,3.348260562e-01,4.078719111e-01,6.078547792e-02,1.311309713e-01,2.185181240e-08,2.041464508e-01,1.277232660e+00
single,103,1,random,independent,67;121;101;128,0.187176076;0.155068254;0.056330576;0.601425094,1,1.009548462e+00,4.533717927e-01,1.008784919e+00,4.206051471e-02,7.022432799e-01,7.252878551e-01,3.380760776e-01;1.081562970e+00;1.193186823e+00;9.973962991e-01;3.782394176e-01;1.178134523e+00;1.302427726e+00;1.106143173e+00,9.468958761e-01,1.302427726e+00,,,2.185181240e-08,7.322141806e-01,4.807143610e+00
single,103,2,random,shared,137;143;156;37,0.063846979;0.637844664;0.009279875;0.289028482,1,4.958580306e-01,2.226817758e-01,5.031902434e-01,3.999420190e-02,3.197459655e-01,3.789956517e-01,3.994292088e-01;3.261850082e-01;6.700009625e-01;5.654918367e-01;5.057201469e-01;7.397498731e-01;2.959629383e-01;2.044554473e-01,4.633744277e-01,7.397498731e-01,6.382246598e-02,1.376825887e-01,2.105357240e-08,3.763710627e-01,4.160303101e+00
single,103,2,random,independent,137;143;156;37,0.063846979;0.637844664;0.009279875;0.289028482,1,1.636836884e+00,7.350768196e-01,1.641082120e+00,3.999420190e-02,1.281991618e+00,1.017709427e+00,3.994292088e-01;2.614868305e+00;1.360802226e+00;1.474342168e+00;5.057201469e-01;2.484416418e+00;1.290609395e+00;1.522360665e+00,1.456568567e+00,2.614868305e+00,,,2.139556535e-08,1.013010059e+00,5.746367734e+00
single,103,3,random,shared,218;187;54;140,0.167330074;0.307508015;0.090702820;0.434459091,1,3.591404658e-01,1.612841413e-01,3.676282525e-01,4.231660970e-02,2.448795739e-01,2.627087142e-01,1.381176721e-01;3.975988840e-01;2.755870925e-01;4.313440747e-01;5.167095570e-01;3.997890964e-01;1.501565506e-01;3.785770670e-01,3.359849993e-01,5.167095570e-01,7.085380740e-02,1.528511234e-01,2.016525382e-08,2.639673238e-01,2.643112959e+00
single,103,3,random,independent,218;187;54;140,0.167330074;0.307508015;0.090702820;0.434459091,1,8.170172929e-01,3.669091765e-01,8.225553463e-01,4.231660970e-02,5.778816390e-01,5.775552512e-01,1.381176721e-01;1.071660234e+00;5.405437838e-01;1.144308780e+00;5.167095570e-01;1.026624120e+00;4.091652092e-01;1.040487253e+00,7.359520761e-01,1.144308780e+00,,,2.169432406e-08,5.849231782e-01,3.812966772e+00
single,103,4,random,shared,64;200;82;131,0.009021708;0.260125653;0.446062916;0.284789723,1,3.387635321e-01,1.521331919e-01,3.571548241e-01,3.902265413e-02,2.086064837e-01,2.669158400e-01,3.689050056e-01;1.541567006e-01;5.533773021e-01;4.883830700e-01;2.982283119e-01;2.548542673e-01;1.880205018e-01;1.557037563e-01,3.077036145e-01,5.533773021e-01,5.517992009e-02,1.190382435e-01,2.148709444e-08,2.641480644e-01,3.592561654e+00
single,103,4,random,independent,64;200;82;131,0.009021708;0.260125653;0.446062916;0.284789723,1,7.592691754e-01,3.409754362e-01,7.744473661e-01,3.902265413e-02,5.340505602e-01,5.397033258e-01,3.689050056e-01;7.712065183e-01;1.102368966e+00;7.998162013e-01;2.982283119e-01;7.658436418e-01;8.190109634e-01;8.245654545e-01,7.187431328e-01,1.102368966e+00,,,2.116221901e-08,5.382225476e-01,4.404392672e+00
single,103,5,random,shared,125;98;153;231,0.018588171;0.043507234;0.212760687;0.725143909,1,2.185316319e-01,9.813900123e-02,2.215533212e-01,2.648271273e-02,1.627520066e-01,1.458350387e-01,2.564690111e-01;1.337969024e-01;1.943654880e-01;2.170706961e-01;2.455794367e-01;2.111649215e-01;1.988397579e-01;2.627467705e-01,2.150041230e-01,2.627467705e-01,5.893402709e-02,1.271368834e-01,2.131694998e-08,1.387310741e-01,9.852442342e-01
single,103,5,random,independent,125;98;153;231,0.018588171;0.043507234;0.212760687;0.725143909,1,1.422805220e+00,6.389586807e-01,1.418281434e+00,2.648271273e-02,1.003964161e+00,1.008181858e+00,2.564690111e-01;1.630690677e+00;2.232194595e+00;7.680901601e-01;2.455794367e-01;1.419084879e+00;2.213456207e+00;9.612046482e-01,1.215846202e+00,2.232194595e+00,,,2.223339124e-08,1.007809052e+00,6.645322075e+00
single,103,6,random,shared,18;95;153;205,0.360116040;0.032500561;0.383125462;0.224257938,1,2.580849411e-01,1.159017490e-01,2.641294015e-01,3.394051766e-02,1.960952980e-01,1.677929407e-01,1.627566868e-01;2.462671491e-01;3.488087513e-01;3.151117071e-01;1.757482368e-01;2.315478508e-01;2.060582167e-01;3.127309950e-01,2.498786992e-01,3.488087513e-01,6.499479244e-02,1.402116189e-01,2.167598820e-08,1.590739783e-01,1.616269535e+00
single,103,6,random,independent,18;95;153;205,0.360116040;0.032500561;0.383125462;0.224257938,1,4.683711507e-01,2.103378652e-01,4.777077965e-01,3.394051766e-02,2.626099001e-01,3.878241549e-01,1.627566868e-01;6.869230087e-01;4.099204360e-01;6.168263882e-01;1.757482368e-01;6.766492503e-01;2.600493583e-01;3.895413240e-01,4.223018361e-01,6.869230087e-01,,,2.327133145e-08,3.877938335e-01,3.137931725e+00
single,103,7,random,shared,111;213;88;55,0.609505717;0.240834955;0.116010400;0.033648928,1,3.365686816e-01,1.511475202e-01,3.392260593e-01,3.750254218e-02,2.175944174e-01,2.567706115e-01,4.953230420e-01;2.738077445e-01;1.854593665e-01;3.817396601e-01;1.858991980e-01;3.668677111e-01;2.851272676e-01;3.941368924e-01,3.210451103e-01,4.953230420e-01,5.402514222e-02,1.165470704e-01,2.074983210e-08,2.580668085e-01,3.293565685e+00
single,103,7,random,independent,111;213;88;55,0.609505717;0.240834955;0.116010400;0.033648928,1,9.911567268e-01,4.451123636e-01,1.006976953e+00,3.750254218e-02,6.243439587e-01,7.697962577e-01,4.953230420e-01;9.160634522e-01;1.490333313e+00;8.159216534e-01;1.858991980e-01;9.131674286e-01;1.501851268e+00;8.739588475e-01,8.990647754e-01,1.501851268e+00,,,2.240970835e-08,7.685978740e-01,5.070150454e+00
single,103,8,random,shared,255;163;95;129,0.138922481;0.648519806;0.132564729;0.079992984,1,6.479482258e-01,2.909830086e-01,6.462780239e-01,3.560782551e-02,5.362768800e-01,3.636536970e-01,8.258133665e-01;4.823675103e-01;2.447449423e-01;6.889442493e-01;1.622315070e-01;8.503084517e-01;6.996647736e-01;8.189203318e-01,5.966243916e-01,8.503084517e-01,5.802937720e-02,1.251853051e-01,2.275567475e-08,3.645838938e-01,3.205562290e+00
single,103,8,random,independent,255;163;95;129,0.138922481;0.648519806;0.132564729;0.079992984,1,1.523239116e+00,6.840619098e-01,1.524048507e+00,3.560782551e-02,1.279360814e+00,8.267365442e-01,8.258133665e-01;2.141857770e+00;1.669622651e+00;1.259936510e+00;1.622315070e-01;1.790414048e+00;2.024912013e+00;1.259081739e+00,1.391733701e+00,2.141857770e+00,,,2.268087082e-08,8.219048615e-01,5.521670607e+00
single,103,9,random,shared,171;207;101;156,0.035282754;0.639327305;0.126539960;0.198849981,1,3.834614181e-01,1.722062854e-01,3.865729750e-01,3.175804428e-02,2.782222010e-01,2.638845695e-01,4.999576005e-01;5.364398007e-01;1.603358220e-01;4.990538712e-01;2.448311978e-01;2.989187894e-01;3.163122553e-01;3.383865664e-01,3.617794879e-01,5.364398007e-01,9.196497871e-02,1.983937184e-01,1.927313233e-08,2.611315715e-01,2.656018867e+00
single,103,9,random,independent,171;207;101;156,0.035282754;0.639327305;0.126539960;0.198849981,1,1.530615209e+00,6.873743929e-01,1.533324682e+00,3.175804428e-02,1.226114931e+00,9.162014478e-01,4.999576005e-01;1.493478915e+00;2.068003099e+00;1.461292882e+00;2.448311978e-01;1.716650588e+00;1.643609564e+00;2.035074642e+00,1.395362311e+00,2.068003099e+00,,,2.241515350e-08,9.067557142e-01,5.402733256e+00
single,103,10,random,shared,25;86;160;203,0.146710811;0.118950937;0.531619234;0.202719018,1,4.089413780e-01,1.836489209e-01,4.100816746e-01,4.132907946e-02,3.623566136e-01,1.895540429e-01,4.966676905e-01;3.842936810e-01;4.493000369e-01;3.739866450e-01;3.395991008e-01;4.191641745e-01;4.215150601e-01;3.647825965e-01,4.061636232e-01,4.966676905e-01,6.701636276e-02,1.445727013e-01,2.264557852e-08,1.876022332e-01,2.785658786e+00
single,103,10,random,independent,25;86;160;203,0.146710811;0.118950937;0.531619234;0.202719018,1,1.042679040e+00,4.682501963e-01,1.056181373e+00,4.132907946e-02,8.562403978e-01,5.950058495e-01,4.966676905e-01;1.106236977e+00;7.277130094e-01;1.685914743e+00;3.395991008e-01;9.543937963e-01;8.840349093e-01;1.430877374e+00,9.531797001e-01,1.685914743e+00,,,2.112301479e-08,5.873580258e-01,4.513715742e+00
single,103,11,random,shared,181;56;105;66,0.330170624;0.111828764;0.067663618;0.490336994,1,2.766114200e-01,1.242216893e-01,2.819063782e-01,4.462049552e-02,1.549287830e-01,2.291526781e-01,3.429174930e-01;3.758488538e-01;1.736603042e-01;2.423912391e-01;2.154192361e-01;9.900081504e-02;2.581519458e-01;3.761592796e-01,2.604436458e-01,3.761592796e-01,5.261745873e-02,1.135103105e-01,2.033252951e-08,2.237007141e-01,2.010003302e+00
single,103,11,random,independent,181;56;105;66,0.330170624;0.111828764;0.067663618;0.490336994,1,7.392754996e-01,3.319966017e-01,7.459702185e-01,4.462049552e-02,4.208225454e-01,6.078130055e-01,3.429174930e-01;4.632416505e-01;7.239447383e-01;1.159222521e+00;2.154192361e-01;4.058693754e-01;9.287757641e-01;1.048040183e+00,6.609288702e-01,1.159222521e+00,,,2.072095446e-08,5.919201535e-01,3.622653123e+00
single,103,12,random,shared,162;150;220;143,0.545084165;0.273881841;0.115722504;0.065311490,1,3.796748791e-01,1.705058123e-01,3.752216549e-01,3.877343467e-02,2.422887694e-01,2.923168932e-01,3.795680641e-01;4.773742681e-01;2.662779074e-01;4.642857039e-01;4.401223562e-01;4.161099217e-01;2.254495183e-01;2.777016815e-01,3.683611777e-01,4.773742681e-01,5.612567000e-02,1.210784858e-01,2.115090808e-08,2.956588765e-01,2.035386996e+00
single,103,12,random,independent,162;150;220;143,0.545084165;0.273881841;0.115722504;0.065311490,1,9.854294887e-01,4.425403542e-01,9.890234527e-01,3.877343467e-02,7.186459219e-01,6.742546375e-01,3.795680641e-01;9.864010136e-01;1.303697633e+00;1.158636351e+00;4.401223562e-01;9.661487295e-01;1.428422079e+00;6.647593086e-01,9.159694419e-01,1.428422079e+00,,,2.070503899e-08,6.733711265e-01,4.392046423e+00
single,103,13,random,shared,80;17;39;245,0.681669145;0.007157038;0.276756427;0.034417391,1,4.308170357e-01,1.934729230e-01,4.277841589e-01,3.378411387e-02,1.597605350e-01,4.000998497e-01,3.341872284e-01;1.786785644e-01;7.035866180e-01;7.212258669e-01;3.318668578e-01;3.191495625e-01;1.627070447e-01;2.958933857e-01,3.809118911e-01,7.212258669e-01,5.458445400e-02,1.177536596e-01,2.071673579e-08,3.979002501e-01,3.681016637e+00
single,103,13,random,independent,80;17;39;245,0.681669145;0.007157038;0.276756427;0.034417391,1,9.448691177e-01,4.243253513e-01,9.495131542e-01,3.378411387e-02,4.617974515e-01,8.243304940e-01,3.341872284e-01;1.031324454e+00;1.098352012e+00;1.112323260e+00;3.318668578e-01;1.020582957e+00;8.491765003e-01;1.284696024e+00,8.828136617e-01,1.284696024e+00,,,2.188620878e-08,8.402898193e-01,5.082614004e+00
single,103,14,random,shared,139;143;36;169,0.167589327;0.241989237;0.507915978;0.082505459,1,3.682572066e-01,1.653783213e-01,3.674889311e-01,4.863285674e-02,1.870932715e-01,3.171899715e-01,3.054424153e-01;2.763850234e-01;2.848021646e-01;4.704042240e-01;3.399041218e-01;3.687540979e-01;4.704099367e-01;3.742070274e-01,3.612886264e-01,4.704099367e-01,7.001075036e-02,1.510324178e-01,2.156185833e-08,3.168047865e-01,2.420888220e+00
single,103,14,random,independent,139;143;36;169,0.167589327;0.241989237;0.507915978;0.082505459,1,1.008916131e+00,4.530878232e-01,1.022242295e+00,4.863285674e-02,7.584179714e-01,6.653675226e-01,3.054424153e-01;8.648078235e-01;1.241131323e+00;1.359540725e+00;3.399041218e-01;8.180238992e-01;1.144961177e+00;1.348226421e+00,9.277547382e-01,1.359540725e+00,,,2.156185833e-08,6.660802088e-01,4.831167630e+00
single,103,15,random,shared,226;8;66;219,0.055117404;0.072077050;0.313216183;0.559589364,1,2.946904235e-01,1.323406757e-01,3.059879532e-01,3.258091210e-02,1.645263649e-01,2.444862388e-01,1.677310985e-01;1.772962782e-01;5.142829794e-01;4.359371112e-01;2.489215782e-01;2.463956365e-01;2.158250920e-01;1.067262577e-01,2.641395040e-01,5.142829794e-01,5.058953651e-02,1.091355253e-01,2.213505565e-08,2.438844728e-01,3.169409246e+00
single,103,15,random,independent,226;8;66;219,0.055117404;0.072077050;0.313216183;0.559589364,1,9.285042926e-01,4.169761745e-01,9.319858234e-01,3.258091210e-02,7.835793171e-01,4.981201413e-01,1.677310985e-01;7.142296531e-01;1.198136283e+00;9.937110167e-01;2.489215782e-01;8.735741641e-01;1.262337950e+00;1.231714675e+00,8.362945524e-01,1.262337950e+00,,,2.213505565e-08,5.050725711e-01,4.022979493e+00
single,107,0,random,shared,215;140;84;138,0.269023533;0.027969989;0.302458301;0.400548178,1,3.475420063e-01,1.657789613e-01,3.526667480e-01,4.352656826e-02,1.171607175e-01,3.271984297e-01,3.518369116e-01;1.838997040e-01;4.495718779e-01;2.395626257e-01;2.692251471e-01;4.226418335e-01;4.208356642e-01;3.477918559e-01,3.356707025e-01,4.495718779e-01,6.581613195e-02,1.491582328e-01,1.995330219e-08,3.373992900e-01,2.695398928e+00
single,107,0,random,independent,215;140;84;138,0.269023533;0.027969989;0.302458301;0.400548178,1,5.884294034e-01,2.806832370e-01,6.083973061e-01,4.352656826e-02,3.473404134e-01,4.749776836e-01,3.518369116e-01;6.916192346e-01;6.566830344e-01;5.235327698e-01;2.692251471e-01;6.934243823e-01;7.806428859e-01;5.475626778e-01,5.643158804e-01,7.806428859e-01,,,1.973604548e-08,4.776661660e-01,3.226517835e+00
single,107,1,random,shared,1;3;152;83,0.520543302;0.471121502;0.003432946;0.004902251,1,5.187049985e-01,2.474244101e-01,5.187274639e-01,3.839069212e-02,3.584647667e-01,3.749105047e-01,4.461516631e-01;5.544804260e-01;2.764523310e-01;4.591213369e-01;5.164802326e-01;7.175197981e-01;3.365232884e-01;6.810920982e-01,4.984776468e-01,7.175197981e-01,7.647132511e-02,1.733059567e-01,2.143374917e-08,3.724741560e-01,3.399755688e+00
single,107,1,random,independent,1;3;152;83,0.520543302;0.471121502;0.003432946;0.004902251,1,1.648495537e+00,7.863391270e-01,1.639968547e+00,3.839069212e-02,1.349824317e+00,9.463148774e-01,4.461516631e-01;2.067825550e+00;2.328542494e+00;1.111093101e+00;5.164802326e-01;2.025449490e+00;2.155996090e+00;1.261424524e+00,1.489120393e+00,2.328542494e+00,,,2.039502389e-08,9.520555869e-01,5.576235907e+00
single,107,2,random,shared,127;100;138;255,0.136289505;0.035580194;0.742763232;0.085367069,1,3.230786031e-01,1.541098178e-01,3.231490770e-01,2.865150198e-02,1.670977302e-01,2.765106370e-01,2.679152320e-01;3.371653487e-01;3.240723615e-01;1.763534230e-01;2.476620672e-01;2.448379100e-01;4.448602993e-01;4.407641247e-01,3.104538458e-01,4.448602993e-01,5.901224597e-02,1.337386757e-01,1.970476620e-08,2.745464673e-01,3.590063772e+00
single,107,2,random,independent,127;100;138;255,0.136289505;0.035580194;0.742763232;0.085367069,1,1.211554527e+00,5.779164748e-01,1.211371637e+00,2.865150198e-02,8.916586955e-01,8.202494398e-01,2.679152320e-01;1.565501628e+00;1.611233366e+00;9.693142474e-01;2.476620672e-01;1.254310350e+00;1.747043564e+00;9.989523645e-01,1.082741602e+00,1.747043564e+00,,,2.186507682e-08,8.240058535e-01,4.798323687e+00
single,107,3,random,shared,61;248;87;132,0.030366882;0.104880720;0.731438283;0.133314115,1,4.220876058e-01,2.013375178e-01,4.217843784e-01,2.754735794e-02,2.543852429e-01,3.368175992e-01,3.202080344e-01;1.664772635e-01;3.145528689e-01;1.404281562e-01;7.411477023e-01;6.437174627e-01;4.218008704e-01;1.864512643e-01,3.668479528e-01,7.411477023e-01,6.208945968e-02,1.407125246e-01,2.015428382e-08,3.369549644e-01,3.585731112e+00
single,107,3,random,independent,61;248;87;132,0.030366882;0.104880720;0.731438283;0.133314115,1,1.488731050e+00,7.101308122e-01,1.496258522e+00,2.754735794e-02,1.003008587e+00,1.100133590e+00,3.202080344e-01;1.693863054e+00;7.888069834e-01;2.190645323e+00;7.411477023e-01;1.782783552e+00;9.190172321e-01;2.183003143e+00,1.327434378e+00,2.190645323e+00,,,2.072786790e-08,1.097905646e+00,6.506759852e+00
single,107,4,random,shared,104;193;204;253,0.031344124;0.157355902;0.491382662;0.319917313,1,2.892260643e-01,1.379620180e-01,2.963595471e-01,4.139473816e-02,1.589557587e-01,2.416294333e-01,3.120965168e-01;2.109088991e-01;1.847597189e-01;2.711163105e-01;3.653966839e-01;6.908315186e-02;4.534249886e-01;2.753275947e-01,2.677642330e-01,4.534249886e-01,5.287144797e-02,1.198218661e-01,2.046046464e-08,2.441337303e-01,3.360640490e+00
single,107,4,random,independent,104;193;204;253,0.031344124;0.157355902;0.491382662;0.319917313,1,6.816920075e-01,3.251698814e-01,6.796500793e-01,4.139473816e-02,4.703004905e-01,4.934789173e-01,3.120965168e-01;7.546248166e-01;8.460249984e-01;7.441681841e-01;3.653966839e-01;6.653728632e-01;8.914800473e-01;6.405092138e-01,6.524591655e-01,8.914800473e-01,,,1.977543688e-08,4.989860367e-01,4.117876515e+00
single,107,5,random,shared,33;161;11;113,0.421647917;0.018728323;0.073454697;0.486169063,1,4.906492978e-01,2.340417258e-01,4.982289637e-01,4.650118843e-02,3.921189768e-01,2.949227720e-01,7.219146891e-01;3.971101769e-01;7.827684740e-01;3.350528255e-01;2.352833401e-01;1.369852160e-01;5.455608625e-01;3.876723129e-01,4.427934871e-01,7.827684740e-01,7.865775727e-02,1.782610391e-01,2.223934107e-08,2.961762587e-01,2.667461469e+00
single,107,5,random,independent,33;161;11;113,0.421647917;0.018728323;0.073454697;0.486169063,1,1.044757740e+00,4.983537239e-01,1.053902176e+00,4.650118843e-02,6.955343307e-01,7.795836908e-01,7.219146891e-01;1.032839717e+00;1.303293525e+00;6.825272599e-01;2.352833401e-01;1.263953400e+00;1.289475061e+00;1.290012146e+00,9.774123922e-01,1.303293525e+00,,,2.264005062e-08,7.810089531e-01,5.409420220e+00
single,107,6,random,shared,9;167;53;27,0.560864689;0.220348147;0.033715135;0.185072029,1,4.165003484e-01,1.986723731e-01,4.206782240e-01,4.372040629e-02,2.967629718e-01,2.922401047e-01,4.321182432e-01;2.617388749e-01;4.162594031e-01;4.791181624e-01;4.701613512e-01;4.954953275e-01;3.916699391e-01;3.312825772e-01,4.097304848e-01,4.954953275e-01,6.782600002e-02,1.537131704e-01,2.123804244e-08,3.005807859e-01,2.697111345e+00
single,107,6,random,independent,9;167;53;27,0.560864689;0.220348147;0.033715135;0.185072029,1,1.336654061e+00,6.375894649e-01,1.343883058e+00,4.372040629e-02,9.997803823e-01,8.871771327e-01,4.321182432e-01;7.645664728e-01;2.065432066e+00;1.157274325e+00;4.701613512e-01;7.706658458e-01;2.088380792e+00;1.655372827e+00,1.175496490e+00,2.088380792e+00,,,2.090184240e-08,8.868847545e-01,5.506644282e+00
single,107,7,random,shared,224;17;207;76,0.472134435;0.167867315;0.238348842;0.121649408,1,3.003159245e-01,1.432519268e-01,3.089673142e-01,3.443086666e-02,1.077938224e-01,2.803036681e-01,2.387827256e-01;3.059571235e-01;3.941080737e-01;2.691437989e-01;3.801619137e-01;2.159023775e-01;2.726427704e-01;2.786749519e-01,2.944217169e-01,3.941080737e-01,6.516343044e-02,1.476790240e-01,1.858207572e-08,2.893304587e-01,2.375912739e+00
single,107,7,random,independent,224;17;207;76,0.472134435;0.167867315;0.238348842;0.121649408,1,8.507466129e-01,4.058096210e-01,8.517524719e-01,3.443086666e-02,6.234208765e-01,5.788922267e-01,2.387827256e-01;1.325960520e+00;3.393794922e-01;1.266482106e+00;3.801619137e-01;1.061563423e+00;3.459797660e-01;9.298777118e-01,7.360234573e-01,1.325960520e+00,,,2.044924298e-08,5.775699732e-01,3.548374203e+00
single,107,8,random,shared,235;203;75;174,0.285252495;0.015654410;0.268030546;0.431062550,1,3.887451983e-01,1.854330528e-01,3.863470166e-01,3.112730414e-02,2.940825385e-01,2.542406138e-01,5.043180065e-01;2.771061178e-01;2.545935721e-01;3.640779554e-01;3.510528214e-01;4.277845209e-01;2.497614031e-01;5.584524138e-01,3.733933514e-01,5.584524138e-01,6.458477994e-02,1.463676360e-01,2.087575639e-08,2.552652098e-01,3.856002347e+00
single,107,8,random,independent,235;203;75;174,0.285252495;0.015654410;0.268030546;0.431062550,1,9.913622727e-01,4.728838670e-01,9.773373533e-01,3.112730414e-02,8.180179265e-01,5.600409161e-01,5.043180065e-01;1.031385315e+00;1.273960844e+00;8.530026844e-01;3.510528214e-01;1.010780302e+00;1.227002260e+00;1.242280832e+00,9.367228832e-01,1.273960844e+00,,,2.004458133e-08,5.699916729e-01,3.648558086e+00
single,107,9,random,shared,4;128;47;29,0.081919923;0.543035551;0.081245617;0.293798909,1,2.175854333e-01,1.037891434e-01,2.226788052e-01,4.071796190e-02,1.225165437e-01,1.798141187e-01,1.517704831e-01;2.104479383e-01;3.438103787e-01;1.859636148e-01;2.213470846e-01;1.808903695e-01;1.747177449e-01;2.153939679e-01,2.105426977e-01,3.438103787e-01,8.899409170e-02,2.016861377e-01,2.021898806e-08,1.815719118e-01,1.428988051e+00
