stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
vertex,62,2,,,,,,,,,,,,,,,,,,,,,,1.186939952e-03,2.797420145e-03,1.228463732e-03,2.895284792e-03,3.011279385e-06,1
vertex,62,3,,,,,,,,,,,,,,,,,,,,,,2.419961428e-03,2.797420145e-03,2.504621100e-03,2.895284792e-03,3.698820682e-06,1
vertex,62,4,,,,,,,,,,,,,,,,,,,,,,1.363567418e-03,2.797420145e-03,1.411270315e-03,2.895284792e-03,3.359264374e-06,1
vertex,62,5,,,,,,,,,,,,,,,,,,,,,,9.795093915e-04,2.797420145e-03,1.013776443e-03,2.895284792e-03,2.883122534e-06,1
vertex,62,6,,,,,,,,,,,,,,,,,,,,,,5.507196192e-03,2.797420145e-03,5.699859354e-03,2.895284792e-03,1.277706240e-05,1
vertex,62,7,,,,,,,,,,,,,,,,,,,,,,3.030252744e-03,2.797420145e-03,3.136262781e-03,2.895284792e-03,1.430337543e-05,1
vertex,419,0,,,,,,,,,,,,,,,,,,,,,,1.250578111e-03,1.832802525e-03,1.294328201e-03,1.896921092e-03,3.073439044e-06,1
vertex,419,1,,,,,,,,,,,,,,,,,,,,,,2.695558650e-03,1.832802525e-03,2.789859785e-03,1.896921092e-03,6.161724175e-06,1
vertex,419,2,,,,,,,,,,,,,,,,,,,,,,1.078610242e-03,1.832802525e-03,1.116344228e-03,1.896921092e-03,2.832043924e-06,1
vertex,419,3,,,,,,,,,,,,,,,,,,,,,,2.004732837e-03,1.832802525e-03,2.074866196e-03,1.896921092e-03,5.191932710e-06,1
vertex,419,4,,,,,,,,,,,,,,,,,,,,,,1.943948598e-03,1.832802525e-03,2.011955488e-03,1.896921092e-03,5.361855966e-06,1
vertex,419,5,,,,,,,,,,,,,,,,,,,,,,1.272146762e-03,1.832802525e-03,1.316651408e-03,1.896921092e-03,5.321026881e-06,1
vertex,419,6,,,,,,,,,,,,,,,,,,,,,,1.506801753e-03,1.832802525e-03,1.559515544e-03,1.896921092e-03,3.754446592e-06,1
vertex,419,7,,,,,,,,,,,,,,,,,,,,,,2.278868106e-03,1.832802525e-03,2.358591784e-03,1.896921092e-03,3.682820653e-06,1
