stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
vertex,67,9,,,,,,,,,,,,,,,,,,,,,,2.049048972e-03,2.364030863e-03,2.066084754e-03,2.383685403e-03,3.576086131e-06,1
vertex,198,0,,,,,,,,,,,,,,,,,,,,,,3.141374216e-03,1.800474221e-03,3.167491584e-03,1.815443354e-03,1.044042951e-05,1
vertex,198,1,,,,,,,,,,,,,,,,,,,,,,1.178496620e-03,1.800474221e-03,1.188294634e-03,1.815443354e-03,3.039356344e-06,1
vertex,198,2,,,,,,,,,,,,,,,,,,,,,,1.035851694e-03,1.800474221e-03,1.044463759e-03,1.815443354e-03,2.746606520e-06,1
vertex,198,3,,,,,,,,,,,,,,,,,,,,,,3.302754196e-03,1.800474221e-03,3.330213276e-03,1.815443354e-03,9.963269505e-06,1
vertex,198,4,,,,,,,,,,,,,,,,,,,,,,3.536090882e-04,1.800474221e-03,3.565489923e-04,1.815443354e-03,1.436958884e-06,1
vertex,198,5,,,,,,,,,,,,,,,,,,,,,,1.065199100e-03,1.800474221e-03,1.074055159e-03,1.815443354e-03,2.808034973e-06,1
vertex,198,6,,,,,,,,,,,,,,,,,,,,,,1.206697459e-03,1.800474221e-03,1.216729935e-03,1.815443354e-03,3.658288264e-06,1
vertex,198,7,,,,,,,,,,,,,,,,,,,,,,1.408333401e-03,1.800474221e-03,1.420042277e-03,1.815443354e-03,6.538181568e-06,1
vertex,198,8,,,,,,,,,,,,,,,,,,,,,,1.370853368e-04,1.800474221e-03,1.382250635e-04,1.815443354e-03,1.381970796e-06,1
vertex,198,9,,,,,,,,,,,,,,,,,,,,,,2.112063284e-03,1.800474221e-03,2.129622967e-03,1.815443354e-03,3.640156626e-06,1
vertex,256,0,,,,,,,,,,,,,,,,,,,,,,9.722816515e-04,1.312282476e-03,9.803651959e-04,1.323192785e-03,4.305420836e-06,1
vertex,256,1,,,,,,,,,,,,,,,,,,,,,,5.573398771e-04,1.312282476e-03,5.619735977e-04,1.323192785e-03,2.227833165e-06,1
vertex,256,2,,,,,,,,,,,,,,,,,,,,,,1.125431956e-03,1.312282476e-03,1.134788791e-03,1.323192785e-03,3.503717295e-06,1
vertex,256,3,,,,,,,,,,,,,,,,,,,,,,1.374776983e-03,1.312282476e-03,1.386206871e-03,1.323192785e-03,3.182640189e-06,1
vertex,256,4,,,,,,,,,,,,,,,,,,,,,,3.115771409e-03,1.312282476e-03,3.141675915e-03,1.323192785e-03,8.126342245e-06,1
vertex,256,5,,,,,,,,,,,,,,,,,,,,,,3.043008979e-04,1.312282476e-03,3.068308539e-04,1.323192785e-03,1.223442476e-06,1
vertex,256,6,,,,,,,,,,,,,,,,,,,,,,1.073598562e-03,1.312282476e-03,1.082524455e-03,1.323192785e-03,2.680998373e-06,1
vertex,256,7,,,,,,,,,,,,,,,,,,,,,,7.477398214e-04,1.312282476e-03,7.539565261e-04,1.323192785e-03,2.517611645e-06,1
vertex,256,8,,,,,,,,,,,,,,,,,,,,,,1.009755162e-03,1.312282476e-03,1.018150261e-03,1.323192785e-03,3.106806539e-06,1
vertex,256,9,,,,,,,,,,,,,,,,,,,,,,5.256615524e-04,1.312282476e-03,5.300318996e-04,1.323192785e-03,1.941668217e-06,1
