stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
vertex,67,0,,,,,,,,,,,,,,,,,,,,,,1.878693858e-03,2.819448107e-03,1.898943001e-03,2.849836989e-03,3.527887055e-06,1
vertex,67,1,,,,,,,,,,,,,,,,,,,,,,1.730585842e-03,2.819448107e-03,1.749238631e-03,2.849836989e-03,3.435426193e-06,1
vertex,67,2,,,,,,,,,,,,,,,,,,,,,,9.887103614e-04,2.819448107e-03,9.993669872e-04,2.849836989e-03,2.528889226e-06,1
vertex,67,3,,,,,,,,,,,,,,,,,,,,,,4.493507559e-03,2.819448107e-03,4.541939972e-03,2.849836989e-03,1.294930444e-05,1
vertex,67,4,,,,,,,,,,,,,,,,,,,,,,5.986435219e-03,2.819448107e-03,6.050958868e-03,2.849836989e-03,1.798517493e-05,1
vertex,67,5,,,,,,,,,,,,,,,,,,,,,,2.568321138e-03,2.819448107e-03,2.596003297e-03,2.849836989e-03,7.196837598e-06,1
vertex,67,6,,,,,,,,,,,,,,,,,,,,,,1.115771381e-03,2.819448107e-03,1.127797509e-03,2.849836989e-03,4.835509081e-06,1
vertex,67,7,,,,,,,,,,,,,,,,,,,,,,3.596978807e-04,2.819448107e-03,3.635748157e-04,2.849836989e-03,1.187902622e-06,1
vertex,67,8,,,,,,,,,,,,,,,,,,,,,,2.049484305e-04,2.819448107e-03,2.071574280e-04,2.849836989e-03,1.232512585e-06,1
vertex,198,0,,,,,,,,,,,,,,,,,,,,,,2.068648761e-04,1.676545220e-03,2.090945297e-04,1.694615542e-03,8.007737217e-07,1
vertex,198,1,,,,,,,,,,,,,,,,,,,,,,1.728424303e-03,1.676545220e-03,1.747053794e-03,1.694615542e-03,3.433059762e-06,1
vertex,198,2,,,,,,,,,,,,,,,,,,,,,,1.378358623e-03,1.676545220e-03,1.393214999e-03,1.694615542e-03,3.242161601e-06,1
vertex,198,3,,,,,,,,,,,,,,,,,,,,,,2.412514855e-03,1.676545220e-03,2.438517686e-03,1.694615542e-03,3.736240708e-06,1
vertex,198,4,,,,,,,,,,,,,,,,,,,,,,1.511260041e-03,1.676545220e-03,1.527548868e-03,1.694615542e-03,3.274070377e-06,1
vertex,198,5,,,,,,,,,,,,,,,,,,,,,,1.512169477e-03,1.676545220e-03,1.528468106e-03,1.694615542e-03,6.512623054e-06,1
vertex,198,6,,,,,,,,,,,,,,,,,,,,,,9.153363826e-04,1.676545220e-03,9.252021609e-04,1.694615542e-03,2.942213339e-06,1
vertex,198,7,,,,,,,,,,,,,,,,,,,,,,2.733257592e-03,1.676545220e-03,2.762717487e-03,1.694615542e-03,7.624847154e-06,1
vertex,198,8,,,,,,,,,,,,,,,,,,,,,,1.291429290e-03,1.676545220e-03,1.305348714e-03,1.694615542e-03,3.076638980e-06,1
vertex,256,0,,,,,,,,,,,,,,,,,,,,,,9.051424530e-04,1.949732710e-03,9.148983580e-04,1.970747531e-03,2.296715833e-06,1
vertex,256,1,,,,,,,,,,,,,,,,,,,,,,1.025907497e-03,1.949732710e-03,1.036965045e-03,1.970747531e-03,2.829299687e-06,1
vertex,256,2,,,,,,,,,,,,,,,,,,,,,,2.929178047e-03,1.949732710e-03,2.960749633e-03,1.970747531e-03,8.367722183e-06,1
vertex,256,3,,,,,,,,,,,,,,,,,,,,,,2.352993575e-03,1.949732710e-03,2.378354867e-03,1.970747531e-03,6.874627958e-06,1
vertex,256,4,,,,,,,,,,,,,,,,,,,,,,1.452194930e-03,1.949732710e-03,1.467847136e-03,1.970747531e-03,4.713847489e-06,1
vertex,256,5,,,,,,,,,,,,,,,,,,,,,,2.861754850e-03,1.949732710e-03,2.892599728e-03,1.970747531e-03,3.886172286e-06,1
vertex,256,6,,,,,,,,,,,,,,,,,,,,,,2.530877875e-03,1.949732710e-03,2.558156459e-03,1.970747531e-03,1.078196181e-05,1
vertex,256,7,,,,,,,,,,,,,,,,,,,,,,9.735943530e-04,1.949732710e-03,9.840880538e-04,1.970747531e-03,4.291922972e-06,1
vertex,256,8,,,,,,,,,,,,,,,,,,,,,,7.569327474e-04,1.949732710e-03,7.650912024e-04,1.970747531e-03,3.129165307e-06,1
