seed,particles_per_source,source_count,condition,run_directory,target,target_source_id,method,lambda_fit_frame,parent_source_ids,lambda,lambda_fit_rmse,initial_candidate_rmse,reference_terminal_rmse,cross_frame_rmse,generation_terminal_rmse,direct_relative_distance,generated_relative_distance,direct_point_distance,generated_point_distance,direct_set_rmse,generated_set_rmse,efs_direct_ratio,nearest_parent_relative_distance,nearest_parent_point_distance,nearest_parent_rmse,efs_parent_ratio,direct_aligned_rmse,generated_aligned_rmse,direct_relation_rmse,generated_relation_rmse,terminal_gap,max_replay_residual,generated_nearest_memory_rmse,memory_distance_ratio
42,8,512,seed42_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed42_p08\runs\001_20260720T141530_160157Z_seed42,0,259,shared_du,du,104;349;57;89,0.452705042;0.012881033;0.226926046;0.307487878,5.005101396e-01,5.658271704e-01,5.005101396e-01,5.658271704e-01,4.997815704e-01,5.739761676e-01,6.192467772e-01,nan,nan,5.658271704e-01,6.077794179e-01,1.078871933e+00,6.576587087e-01,nan,6.487728790e-01,9.415929099e-01,5.658271704e-01,6.077794179e-01,1.106153723e+00,1.195545795e+00,4.997815704e-01,8.575204825e-06,3.421796228e-01,5.274259049e-01
42,8,512,seed42_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed42_p08\runs\001_20260720T141530_160157Z_seed42,0,259,per_particle_d1,d1,104;349;57;89,0.263355410;0.000000000;0.450058182;0.286586408|0.397644295;0.000000000;0.602355705;0.000000000|0.715188082;0.049004396;0.000000000;0.235807522|0.000000000;0.000000000;0.000000000;1.000000000|0.415917065;0.131542939;0.452539996;0.000000000|0.000000000;0.000000000;0.000000000;1.000000000|0.000000000;0.561652640;0.438347360;0.000000000|0.000000000;0.143668770;0.375722180;0.480609049,4.624419410e-01,4.624419410e-01,4.662017088e-01,4.662017088e-01,4.652945929e-01,4.669719946e-01,5.850369551e-01,nan,nan,4.624419410e-01,5.761964153e-01,1.252830923e+00,6.576587087e-01,nan,6.487728790e-01,8.895753183e-01,4.624419410e-01,5.761964153e-01,8.589941101e-01,9.746519252e-01,4.652945929e-01,1.097897738e-05,3.530152645e-01,5.441276537e-01
42,8,512,seed42_p08,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed42_p08\runs\001_20260720T141530_160157Z_seed42,0,259,per_particle_du,du,104;349;57;89,0.114768828;0.000000000;0.557533332;0.327697840|0.368379092;0.000000000;0.631620908;0.000000000|0.663432253;0.000000000;0.122020565;0.214547183|1.000000000;0.000000000;0.000000000;0.000000000|0.447155110;0.000000000;0.552844890;0.000000000|0.102983170;0.002122027;0.343064484;0.551830319|0.000000000;0.614588900;0.248710657;0.136700443|0.051860874;0.948139126;0.000000000;0.000000000,3.428171296e-01,4.886451447e-01,3.428171296e-01,4.886451447e-01,3.397087164e-01,4.911029601e-01,6.216791180e-01,nan,nan,4.886451447e-01,6.124273339e-01,1.265883467e+00,6.576587087e-01,nan,6.487728790e-01,9.452913948e-01,4.886451447e-01,6.124273339e-01,9.560973705e-01,1.197084417e+00,3.397087164e-01,9.756494711e-06,3.128768776e-01,4.822594897e-01
42,9,512,seed42_p09,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed42_p09\runs\001_20260720T150208_609184Z_seed42,0,259,shared_d1,d1,159;459;66;196,0.324820117;0.199321105;0.191678768;0.284180010,5.176707714e-01,5.176707714e-01,6.978839621e-01,6.978839621e-01,6.975066946e-01,4.844390756e-01,5.061607638e-01,nan,nan,5.176707714e-01,5.400097081e-01,1.044838844e+00,5.748433073e-01,nan,6.150068371e-01,8.805195387e-01,5.176707714e-01,5.400097081e-01,8.684598977e-01,9.475598891e-01,6.975066946e-01,1.359201919e-05,2.993488838e-01,4.867407412e-01
42,9,512,seed42_p09,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed42_p09\runs\001_20260720T150208_609184Z_seed42,0,259,shared_du,du,159;459;66;196,0.173011700;0.262443088;0.186425784;0.378119428,6.812146100e-01,5.253500601e-01,6.812146100e-01,5.253500601e-01,6.809621337e-01,4.897310847e-01,4.700577457e-01,nan,nan,5.253500601e-01,5.027760246e-01,9.598282820e-01,5.748433073e-01,nan,6.150068371e-01,8.177145662e-01,5.253500601e-01,5.027760246e-01,8.624897222e-01,8.612323380e-01,6.809621337e-01,1.266314692e-05,3.420931330e-01,5.562428129e-01
42,9,512,seed42_p09,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed42_p09\runs\001_20260720T150208_609184Z_seed42,0,259,per_particle_d1,d1,159;459;66;196,0.698071973;0.000000000;0.301928027;0.000000000|0.138322607;0.228543634;0.486926340;0.146207420|0.000000000;1.000000000;0.000000000;0.000000000|0.000000000;0.000000000;0.000000000;1.000000000|0.000000000;0.319225273;0.680774727;0.000000000|0.000000000;0.924575890;0.000000000;0.075424110|0.392235655;0.000000000;0.000000000;0.607764345|0.754000423;0.051922735;0.186492090;0.007584752|0.000000000;0.629489884;0.000000000;0.370510116,4.101894268e-01,4.101894268e-01,5.088457699e-01,5.088457699e-01,5.075662425e-01,3.828337775e-01,4.163336662e-01,nan,nan,4.101894268e-01,4.449779942e-01,1.087505049e+00,5.748433073e-01,nan,6.150068371e-01,7.242559161e-01,4.101894268e-01,4.449779942e-01,7.818867009e-01,8.453651926e-01,5.075662425e-01,1.231064850e-05,3.381220939e-01,5.497859104e-01
42,9,512,seed42_p09,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed42_p09\runs\001_20260720T150208_609184Z_seed42,0,259,per_particle_du,du,159;459;66;196,0.587883599;0.000000000;0.412116401;0.000000000|0.221331577;0.293711945;0.336902591;0.148053886|0.000000000;0.828263127;0.171736873;0.000000000|0.000000000;0.000000000;0.000000000;1.000000000|0.000000000;0.341211473;0.658788527;0.000000000|0.000000000;0.794402265;0.000000000;0.205597735|0.715078543;0.123086958;0.000000000;0.161834499|0.456308005;0.000000000;0.168511183;0.375180812|0.000000000;0.395136777;0.000000000;0.604863223,4.554789104e-01,4.354816727e-01,4.554789104e-01,4.354816727e-01,4.539601804e-01,4.067055451e-01,4.099722690e-01,nan,nan,4.354816727e-01,4.386297670e-01,1.008032160e+00,5.748433073e-01,nan,6.150068371e-01,7.131896010e-01,4.354816727e-01,4.386297670e-01,7.604991667e-01,8.136589424e-01,4.539601804e-01,2.270326397e-05,3.336062840e-01,5.424432118e-01
43,1,512,seed43_p01,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p01\runs\001_20260720T155828_433589Z_seed43,0,342,shared_d1,d1,207;214;401;470,0.231135313;0.406045104;0.209885733;0.152933851,2.591946146e-02,2.591946146e-02,4.797042229e-01,4.797042229e-01,3.993192422e-01,2.616620676e-02,9.289307527e-02,4.907160090e-02,1.742098867e-01,2.591946146e-02,9.476715362e-02,3.550116229e+00,4.115964267e-02,7.719000223e-02,4.144546417e-02,2.256897029e+00,2.591946146e-02,9.476715362e-02,0.000000000e+00,0.000000000e+00,3.993192422e-01,1.835836307e-05,3.519461031e-03,8.491788188e-02
43,1,512,seed43_p01,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p01\runs\001_20260720T155828_433589Z_seed43,0,342,shared_du,du,207;214;401;470,0.424489795;0.000000000;0.000000000;0.575510205,3.278685043e-01,6.071973133e-02,3.278685043e-01,6.071973133e-02,1.915093370e-01,6.195036384e-02,9.819239687e-02,1.161805208e-01,1.841481325e-01,6.071973133e-02,9.555876996e-02,1.585017275e+00,4.115964267e-02,7.719000223e-02,4.144546417e-02,2.385647457e+00,6.071973133e-02,9.555876996e-02,0.000000000e+00,0.000000000e+00,1.915093370e-01,1.773875094e-05,4.000540097e-03,9.652540215e-02
43,1,512,seed43_p01,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p01\runs\001_20260720T155828_433589Z_seed43,0,342,per_particle_d1,d1,207;214;401;470,0.231135313;0.406045104;0.209885733;0.152933851,2.591946146e-02,2.591946146e-02,4.797042229e-01,4.797042229e-01,3.993192422e-01,2.616620676e-02,9.289307527e-02,4.907160090e-02,1.742098867e-01,2.591946146e-02,9.476715362e-02,3.550116229e+00,4.115964267e-02,7.719000223e-02,4.144546417e-02,2.256897029e+00,2.591946146e-02,9.476715362e-02,0.000000000e+00,0.000000000e+00,3.993192422e-01,1.835836307e-05,3.519461031e-03,8.491788188e-02
43,1,512,seed43_p01,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p01\runs\001_20260720T155828_433589Z_seed43,0,342,per_particle_du,du,207;214;401;470,0.424489795;0.000000000;0.000000000;0.575510205,3.278685043e-01,6.071973133e-02,3.278685043e-01,6.071973133e-02,1.915093370e-01,6.195036384e-02,9.819239687e-02,1.161805208e-01,1.841481325e-01,6.071973133e-02,9.555876996e-02,1.585017275e+00,4.115964267e-02,7.719000223e-02,4.144546417e-02,2.385647457e+00,6.071973133e-02,9.555876996e-02,0.000000000e+00,0.000000000e+00,1.915093370e-01,1.773875094e-05,4.000540097e-03,9.652540215e-02
43,2,512,seed43_p02,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p02\runs\001_20260720T160056_341339Z_seed43,0,342,shared_d1,d1,272;225;487;344,0.508449141;0.339715539;0.084442079;0.067393241,8.338806718e-02,8.338806718e-02,5.430413656e-01,5.430413656e-01,5.060602290e-01,1.465821005e-01,2.230146148e-01,nan,nan,8.338806718e-02,1.214678604e-01,1.521431430e+00,1.620443445e-01,nan,9.367601306e-02,1.376256700e+00,8.338806718e-02,1.214678604e-01,3.895109566e-02,5.727937900e-02,5.060602290e-01,1.344166586e-05,9.298875992e-02,9.926635100e-01
43,2,512,seed43_p02,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p02\runs\001_20260720T160056_341339Z_seed43,0,342,shared_du,du,272;225;487;344,0.606916201;0.000000000;0.000000000;0.393083799,4.587456429e-01,8.999682407e-02,4.587456429e-01,8.999682407e-02,4.250954445e-01,1.596285857e-01,2.495013186e-01,nan,nan,8.999682407e-02,1.397991769e-01,1.563011522e+00,1.620443445e-01,nan,9.367601306e-02,1.539710130e+00,8.999682407e-02,1.397991769e-01,2.034837427e-02,1.656900681e-01,4.250954445e-01,8.921646332e-06,1.336557922e-01,1.426787796e+00
43,2,512,seed43_p02,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p02\runs\001_20260720T160056_341339Z_seed43,0,342,per_particle_d1,d1,272;225;487;344,0.567545413;0.189659713;0.000000000;0.242794874|0.651640577;0.230251431;0.118107992;0.000000000,7.982828328e-02,7.982828328e-02,4.450154321e-01,4.450154321e-01,4.053210543e-01,1.405035024e-01,2.230146148e-01,nan,nan,7.982828328e-02,1.214678604e-01,1.587253064e+00,1.620443445e-01,nan,9.367601306e-02,1.376256700e+00,7.982828328e-02,1.214678604e-01,2.457900390e-02,5.727937900e-02,4.053210543e-01,1.344166586e-05,9.298875992e-02,9.926635100e-01
43,2,512,seed43_p02,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p02\runs\001_20260720T160056_341339Z_seed43,0,342,per_particle_du,du,272;225;487;344,0.246082202;0.265473651;0.000000000;0.488444147|1.000000000;0.000000000;0.000000000;0.000000000,3.012669664e-01,9.134722864e-02,3.012669664e-01,9.134722864e-02,2.477924504e-01,1.635183639e-01,1.702960753e-01,nan,nan,9.134722864e-02,9.416940132e-02,1.041449237e+00,1.620443445e-01,nan,9.367601306e-02,1.050922671e+00,9.134722864e-02,9.416940132e-02,5.999053887e-02,1.346004930e-01,2.477924504e-01,8.333084634e-06,7.374558344e-02,7.872408425e-01
43,3,512,seed43_p03,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p03\runs\001_20260720T160532_077429Z_seed43,0,342,shared_d1,d1,459;276;325;174,0.484927143;0.154316445;0.360756413;0.000000000,2.762998546e-01,2.762998546e-01,4.857145520e-01,4.857145520e-01,4.794966132e-01,3.161909974e-01,3.261341883e-01,nan,nan,2.762998546e-01,2.862810183e-01,1.031446787e+00,4.444400183e-01,nan,3.900427008e-01,7.338092315e-01,2.762998546e-01,2.862810183e-01,6.623561949e-01,6.838140918e-01,4.794966132e-01,5.214696438e-06,2.733040184e-01,7.007028149e-01
43,3,512,seed43_p03,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p03\runs\001_20260720T160532_077429Z_seed43,0,342,shared_du,du,459;276;325;174,0.521608836;0.135057246;0.343333919;0.000000000,4.851117759e-01,2.768354330e-01,4.851117759e-01,2.768354330e-01,4.788670378e-01,3.167847946e-01,4.109299421e-01,nan,nan,2.768354330e-01,3.610980738e-01,1.297189603e+00,4.444400183e-01,nan,3.900427008e-01,9.246015776e-01,2.768354330e-01,3.610980738e-01,6.482164208e-01,6.261392825e-01,4.788670378e-01,5.210821347e-06,3.295598937e-01,8.449328574e-01
43,3,512,seed43_p03,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p03\runs\001_20260720T160532_077429Z_seed43,0,342,per_particle_d1,d1,459;276;325;174,0.000000000;0.000000000;0.207118343;0.792881657|0.604472594;0.000000000;0.395527406;0.000000000|0.081131823;0.918868177;0.000000000;0.000000000,1.807859649e-01,1.807859649e-01,4.226279141e-01,4.226279141e-01,3.968970785e-01,2.050454753e-01,2.556127555e-01,nan,nan,1.807859649e-01,2.228699853e-01,1.246614953e+00,4.444400183e-01,nan,3.900427008e-01,5.751344276e-01,1.807859649e-01,2.228699853e-01,3.643593579e-01,4.841022117e-01,3.968970785e-01,5.326264947e-06,3.594369806e-01,9.215323859e-01
43,3,512,seed43_p03,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p03\runs\001_20260720T160532_077429Z_seed43,0,342,per_particle_du,du,459;276;325;174,0.082820700;0.000000000;0.160369696;0.756809605|0.653598199;0.000000000;0.346401801;0.000000000|0.000000000;0.749503665;0.250496335;0.000000000,4.014691332e-01,2.032592574e-01,4.014691332e-01,2.032592574e-01,3.788749218e-01,2.326394629e-01,2.556127555e-01,nan,nan,2.032592574e-01,2.228699853e-01,1.098750626e+00,4.444400183e-01,nan,3.900427008e-01,5.751344276e-01,2.032592574e-01,2.228699853e-01,3.643868823e-01,4.841022117e-01,3.788749218e-01,5.222855777e-06,3.594369806e-01,9.215323859e-01
43,4,512,seed43_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p04\runs\001_20260720T161335_569827Z_seed43,0,342,shared_d1,d1,103;424;474;449,0.377339089;0.077405518;0.336235787;0.209019606,2.453249511e-01,2.453249511e-01,4.090625559e-01,4.090625559e-01,4.125947171e-01,2.379828142e-01,2.622576629e-01,nan,nan,2.453249511e-01,2.746051230e-01,1.102002528e+00,4.460995529e-01,nan,4.428932945e-01,5.878904410e-01,2.453249511e-01,2.746051230e-01,4.234684452e-01,7.552478956e-01,4.125947171e-01,2.092090203e-05,3.871828729e-01,8.742125423e-01
43,4,512,seed43_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p04\runs\001_20260720T161335_569827Z_seed43,0,342,shared_du,du,103;424;474;449,0.303483267;0.000000000;0.337270925;0.359245808,3.788467459e-01,2.620370098e-01,3.788467459e-01,2.620370098e-01,3.838149094e-01,2.513869509e-01,2.818973272e-01,nan,nan,2.620370098e-01,2.956192694e-01,1.121368178e+00,4.460995529e-01,nan,4.428932945e-01,6.319157359e-01,2.620370098e-01,2.956192694e-01,5.409065917e-01,8.060211937e-01,3.838149094e-01,1.497482366e-05,3.610989707e-01,8.153182159e-01
43,4,512,seed43_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p04\runs\001_20260720T161335_569827Z_seed43,0,342,per_particle_d1,d1,103;424;474;449,0.469924473;0.000000000;0.530075527;0.000000000|0.352701214;0.000000000;0.000000000;0.647298786|0.010500296;0.000000000;0.790479672;0.199020033|0.770060455;0.080466532;0.149473014;0.000000000,1.841055265e-01,1.841055265e-01,3.466704522e-01,3.466704522e-01,3.524477461e-01,1.764081761e-01,3.246226484e-01,nan,nan,1.841055265e-01,3.372129739e-01,1.840179155e+00,4.460995529e-01,nan,4.428932945e-01,7.276910419e-01,1.841055265e-01,3.482336550e-01,3.264535118e-01,8.165720959e-01,3.524477461e-01,8.343937282e-06,4.346086067e-01,9.812941676e-01
43,4,512,seed43_p04,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p04\runs\001_20260720T161335_569827Z_seed43,0,342,per_particle_du,du,103;424;474;449,0.374245854;0.000000000;0.625754146;0.000000000|0.118402934;0.087612132;0.000000000;0.793984933|0.525361076;0.000000000;0.474638924;0.000000000|0.600839151;0.245291907;0.000000000;0.153868942,2.162643675e-01,2.337090856e-01,2.162643675e-01,2.337090856e-01,2.233640775e-01,2.278830333e-01,3.846336614e-01,nan,nan,2.337090856e-01,3.959610902e-01,1.687855633e+00,4.460995529e-01,nan,4.428932945e-01,8.622148553e-01,2.337090856e-01,3.959610902e-01,5.545841059e-01,8.952157976e-01,2.233640775e-01,1.497482366e-05,4.276023111e-01,9.654747914e-01
43,5,512,seed43_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p05\runs\001_20260720T162618_182939Z_seed43,0,342,shared_d1,d1,268;150;469;360,0.518015987;0.000287559;0.346728993;0.134967461,3.924125996e-01,3.924125996e-01,5.777364610e-01,5.777364610e-01,5.734501089e-01,4.255781521e-01,6.369406522e-01,nan,nan,3.924125996e-01,5.855725341e-01,1.496647911e+00,4.997433831e-01,nan,4.619872325e-01,1.274535439e+00,3.924125996e-01,5.855725341e-01,5.225383736e-01,1.204985622e+00,5.734501089e-01,1.242512392e-05,2.357914517e-01,5.103852121e-01
43,5,512,seed43_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p05\runs\001_20260720T162618_182939Z_seed43,0,342,shared_du,du,268;150;469;360,0.185034732;0.136067364;0.300684782;0.378213123,5.096303837e-01,4.067281813e-01,5.096303837e-01,4.067281813e-01,5.077724267e-01,4.415342557e-01,5.088766865e-01,nan,nan,4.067281813e-01,4.684092424e-01,1.152519153e+00,4.997433831e-01,nan,4.619872325e-01,1.018275987e+00,4.067281813e-01,4.684092424e-01,5.633703524e-01,6.630628520e-01,5.077724267e-01,9.718512045e-06,1.527026959e-01,3.305344502e-01
43,5,512,seed43_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p05\runs\001_20260720T162618_182939Z_seed43,0,342,per_particle_d1,d1,268;150;469;360,0.446205566;0.032126461;0.000000000;0.521667973|0.685733689;0.177677913;0.000000000;0.136588398|0.470671264;0.000000000;0.105532808;0.423795927|0.928554697;0.071445303;0.000000000;0.000000000|0.526004940;0.000000000;0.473995060;0.000000000,3.409164068e-01,3.409164068e-01,5.995512832e-01,5.995512832e-01,5.911258931e-01,3.724651591e-01,6.489895364e-01,nan,nan,3.409164068e-01,5.934923801e-01,1.742416762e+00,4.997433831e-01,nan,4.619872325e-01,1.298645582e+00,3.409164068e-01,5.934923801e-01,4.461974485e-01,1.189039944e+00,5.911258931e-01,1.415431420e-05,2.399511724e-01,5.193891856e-01
43,5,512,seed43_p05,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p05\runs\001_20260720T162618_182939Z_seed43,0,342,per_particle_du,du,268;150;469;360,0.038916862;0.000000000;0.551483559;0.409599579|0.202690458;0.302885063;0.002717865;0.491706614|0.280819265;0.000000000;0.000000000;0.719180735|0.176993412;0.259500242;0.563506346;0.000000000|0.344352252;0.655647748;0.000000000;0.000000000,4.274403093e-01,4.102602289e-01,4.274403093e-01,4.102602289e-01,4.252689227e-01,4.469873456e-01,5.440210874e-01,nan,nan,4.102602289e-01,4.993990921e-01,1.217083868e+00,4.997433831e-01,nan,4.619872325e-01,1.088600882e+00,4.102602289e-01,4.993990921e-01,7.620478504e-01,9.100103008e-01,4.252689227e-01,9.718512045e-06,2.060464229e-01,4.460002536e-01
43,6,512,seed43_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p06\runs\001_20260720T164510_434494Z_seed43,0,342,shared_d1,d1,311;229;64;154,0.291136730;0.111923223;0.251678613;0.345261434,2.801897114e-01,2.801897114e-01,6.102735025e-01,6.102735025e-01,6.081612131e-01,4.326732852e-01,5.666069397e-01,nan,nan,2.801897114e-01,3.662477223e-01,1.309549166e+00,7.458821629e-01,nan,4.860082488e-01,7.596467215e-01,2.801897114e-01,3.662477223e-01,4.634540154e-01,4.472400888e-01,6.081612131e-01,1.696664717e-05,4.205003752e-01,8.652124244e-01
43,6,512,seed43_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p06\runs\001_20260720T164510_434494Z_seed43,0,342,shared_du,du,311;229;64;154,0.420446897;0.236550111;0.189096283;0.153906709,5.768742822e-01,3.103056461e-01,5.768742822e-01,3.103056461e-01,5.737664389e-01,4.769451308e-01,5.212427724e-01,nan,nan,3.103056461e-01,3.365126706e-01,1.092877857e+00,7.458821629e-01,nan,4.860082488e-01,6.988272388e-01,3.103056461e-01,3.365126706e-01,5.051258448e-01,6.330504881e-01,5.737664389e-01,1.696664717e-05,3.793378457e-01,7.805172991e-01
43,6,512,seed43_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p06\runs\001_20260720T164510_434494Z_seed43,0,342,per_particle_d1,d1,311;229;64;154,0.000000000;0.617597579;0.382402421;0.000000000|0.000000000;0.346505516;0.000000000;0.653494484|0.862417088;0.137582912;0.000000000;0.000000000|0.437870500;0.000000000;0.019184450;0.542945050|0.000000000;0.422915082;0.243991910;0.333093008|0.173495622;0.204671946;0.134345860;0.487486571,2.105891607e-01,2.105891607e-01,5.334002931e-01,5.334002931e-01,5.294454643e-01,3.262627357e-01,4.872655778e-01,nan,nan,2.105891607e-01,3.112457639e-01,1.493476038e+00,7.458821629e-01,nan,4.860082488e-01,6.532742061e-01,2.105891607e-01,3.112457639e-01,3.154500498e-01,5.528264830e-01,5.294454643e-01,1.340899872e-05,3.589844310e-01,7.386385559e-01
43,6,512,seed43_p06,E:\Desktop\AnewOmni\4.5hypothesis\experiments\10_lambda_frame_particle_sweep\results\001_20260720T111809_739219Z_seed42-43-44\conditions\seed43_p06\runs\001_20260720T164510_434494Z_seed43,0,342,per_particle_du,du,311;229;64;154,0.402238146;0.331236901;0.184451224;0.082073730|0.000000000;0.581409213;0.000000000;0.418590787|1.000000000;0.000000000;0.000000000;0.000000000|0.525997027;0.000000000;0.093547864;0.380455108|0.000000000;0.172947273;0.506439371;0.320613357|0.503524522;0.000000000;0.059646146;0.436829332,4.658068751e-01,2.830658888e-01,4.658068751e-01,2.830658888e-01,4.612662459e-01,4.363307797e-01,5.683287338e-01,nan,nan,2.830658888e-01,3.618049512e-01,1.302518090e+00,7.458821629e-01,nan,4.860082488e-01,7.619551211e-01,2.830658888e-01,3.618049512e-01,3.123525663e-01,6.756210736e-01,4.612662459e-01,1.750086421e-05,3.461258568e-01,7.121810333e-01
