stage,plane,finite,mean_pair_distance,rms_radius,radius_ratio,radius_mean,radius_cv,expected_radius_cv,radius_q05_normalized,radius_q25_normalized,radius_q50_normalized,radius_q75_normalized,radius_q95_normalized,uniform_ball_radius,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_source_id,vertex_particle,vertex_particle_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
terminal,2,True,1.1584983268556681,0.855221605057344,0.20655941065938038,0.8351608227072671,0.22049376045665034,0.20412414523193154,0.4681068589790754,0.6962463291373244,0.8310020027627472,0.9152986080691541,1.0509698516635977,1.0474282746972652,0.09126356174824046,0.12890625,0.0859375,0.08203125,0.109375,0.1171875,0.12109375,0.1015625,0.08203125,0.0390625,0.04296875,0.08984375,0.003095254629942872,0.02216199672704187,0.8562572532962772,,,,,,,1
terminal,3,True,1.1585697618765303,0.8552711850228043,0.20649653148236533,0.8352441753549504,0.22029475573896162,0.20412414523193154,0.4623406419088435,0.6978317344764446,0.8320114297179577,0.914222972636042,1.0540870379083627,1.0474889975056865,0.09492296894862329,0.12890625,0.078125,0.1015625,0.08203125,0.13671875,0.1171875,0.10546875,0.07421875,0.04296875,0.0390625,0.09375,0.0027554900114689336,0.02150953380388152,0.8565965312304338,,,,,,,1
terminal,4,True,1.158513613489939,0.8552521586773664,0.20656653810947032,0.835127146224252,0.22085516564297603,0.20412414523193154,0.4624001113546008,0.6930524235590804,0.829624319632579,0.91473040652788,1.0526633825620653,1.04746569508669,0.09526892615069715,0.1171875,0.1015625,0.0859375,0.1015625,0.125,0.1171875,0.1015625,0.07421875,0.04296875,0.0390625,0.09375,0.0029936130420321837,0.022059119512038015,0.8545442788551542,,,,,,,1
terminal,5,True,1.158490732628416,0.8552433148592207,0.20651449846802286,0.8351242944713568,0.22082227437324617,0.20412414523193154,0.4682263124782673,0.6994252621910335,0.8262955123020839,0.9153083657440289,1.052907894719609,1.0474548636657726,0.10104669668608102,0.12890625,0.07421875,0.109375,0.07421875,0.140625,0.11328125,0.10546875,0.078125,0.04296875,0.03125,0.1015625,0.003008272841727354,0.021964535134196092,0.853692851655466,,,,,,,1
terminal,6,True,1.1585078384204242,0.8552391288123005,0.20654702652298862,0.8352178767065108,0.2202662208902082,0.20412414523193154,0.4558654769310664,0.6986767328287034,0.8279821457255696,0.912882295651218,1.0543477825073344,1.0474497368262754,0.09407288379256551,0.1328125,0.06640625,0.09375,0.11328125,0.12109375,0.12109375,0.1015625,0.08203125,0.03515625,0.03515625,0.09765625,0.0029813101713863075,0.02217633506396463,0.8499926989267506,,,,,,,1
terminal,7,True,1.158533182129222,0.8552764501804778,0.20664384666382626,0.8351535488567906,0.22083991102549508,0.20412414523193154,0.4535655391583314,0.691055841846764,0.8275191952226023,0.9161523421153983,1.052573282959298,1.0474954459805441,0.09911921737481222,0.11328125,0.11328125,0.078125,0.0859375,0.14453125,0.11328125,0.08984375,0.09375,0.03125,0.03515625,0.1015625,0.003219054009580791,0.021690595939950468,0.8525681760312831,,,,,,,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,5.021323723e-04,2.278649633e-04,2.380225192e-04,4.344884432e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,5.197944314e-04,2.358799105e-04,2.380225192e-04,4.189379962e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,5.375009870e-04,2.439150499e-04,2.380225192e-04,4.799903712e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,5.192273594e-04,2.356225763e-04,2.380225192e-04,6.473266636e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,5.237993123e-04,2.376973038e-04,2.380225192e-04,3.066019275e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,5,5.258660480e-04,2.386351774e-04,2.380225192e-04,3.573205062e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6,5.412715620e-04,2.456261166e-04,2.380225192e-04,4.721806231e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,7,5.255785054e-04,2.385046921e-04,2.380225192e-04,3.694694682e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,0,1.466097753e-03,6.653072556e-04,6.656104598e-04,5.832399980e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,1,1.461682465e-03,6.633036219e-04,6.656104598e-04,5.178424901e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2,1.474199587e-03,6.689838242e-04,6.656104598e-04,5.694949925e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,3,1.471891513e-03,6.679364328e-04,6.656104598e-04,6.453473399e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,4,1.451954912e-03,6.588893109e-04,6.656104598e-04,5.306020669e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,5,1.463844497e-03,6.642847404e-04,6.656104598e-04,5.003768207e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,6,1.478057351e-03,6.707344569e-04,6.656104598e-04,5.863604392e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,7,1.466241169e-03,6.653723373e-04,6.656104598e-04,5.437645655e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,8.376698082e-04,3.801300426e-04,3.827332496e-04,4.584038889e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,1,8.300556502e-04,3.766747788e-04,3.827332496e-04,5.333042878e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,2,8.499680310e-04,3.857109098e-04,3.827332496e-04,4.577112921e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,3,8.477835971e-04,3.847196255e-04,3.827332496e-04,3.870226770e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,4,8.466531979e-04,3.842066565e-04,3.827332496e-04,5.131498110e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,5,8.460853086e-04,3.839489513e-04,3.827332496e-04,4.326216588e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,6,8.306169362e-04,3.769294874e-04,3.827332496e-04,4.514684004e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,7,8.580220127e-04,3.893657633e-04,3.827332496e-04,5.610941458e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,3.956971968e-04,1.795652545e-04,1.758485200e-04,3.336393585e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,1,3.888738445e-04,1.764688540e-04,1.758485200e-04,4.598246951e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,2,3.823800496e-04,1.735220049e-04,1.758485200e-04,3.651997580e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,3,3.971938004e-04,1.802444051e-04,1.758485200e-04,3.167582213e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4,3.861550445e-04,1.752350772e-04,1.758485200e-04,2.614257978e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,5,3.958533126e-04,1.796360990e-04,1.758485200e-04,3.021939800e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,6,3.791696925e-04,1.720651622e-04,1.758485200e-04,3.215086958e-09,1
vertex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,7,3.740731278e-04,1.697523686e-04,1.758485200e-04,3.435582983e-09,1
