seed,path_index,category,permutation_frame,first_source_id,second_source_id,particle_permutation,distance_d1,distance_du,distance_d1_fixed_matching,t,lambda,terminal_step_norm,output_step_norm,step_amplification,nearest_source_identity,nearest_source_changed,pairwise_relation_change,maximum_particle_jump,particle_jumps,terminal_displacement_from_start,output_displacement_from_start,direct_displacement_from_start,max_replay_residual,replay_runtime,finite
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.34,0.66;0.34,0.021039790377004222,1.3092278833360675e-16,6.222627981916632e-15,40,0,1.6793188215110643e-16,1.3092278833360675e-16,0;0;0;0;0;0;0;1.30922788334e-16,0.715352872818143,1.7454732169544929,0.900025141767584,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.35000000000000003,0.65;0.35,0.021039790377004253,0.0,0.0,40,0,0.0,0.0,0;0;0;0;0;0;0;0,0.7363926631951472,1.7454732169544929,0.9264964694666306,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.36,0.64;0.36,0.021039790377003962,4.611102534756203e-16,2.1916104923726043e-14,40,0,1.2588745812754728e-16,4.611102534756203e-16,4.61110253476e-16;0;0;0;0;0;0;0,0.7574324535721512,1.7454732169544929,0.9529677971656769,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.37,0.63;0.37,0.021039790377004278,0.11697820249064789,5.55985589183915,40,0,0.020641469254428224,0.11697820249064789,4.61110253476e-16;0;0;0.116978202491;0;0;0;0,0.7784722439491555,1.7493886506329601,0.9794391248647235,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.38,0.62;0.38,0.02103979037700426,1.6883057536160649e-16,8.024346836940556e-15,40,0,1.1972644421022867e-16,1.6883057536160649e-16,0;1.68830575362e-16;0;0;0;0;0;0,0.7995120343261597,1.7493886506329601,1.00591045256377,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.39,0.61;0.39,0.021039790377004222,1.6883057536160649e-16,8.02434683694057e-15,40,0,1.1972644421022867e-16,1.6883057536160649e-16,0;1.68830575362e-16;0;0;0;0;0;0,0.8205518247031639,1.7493886506329601,1.0323817802628166,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.4,0.6;0.4,0.021039790377004184,2.5589376332604516e-16,1.2162372283220503e-14,40,0,1.638687465068981e-16,2.5589376332604516e-16,0;0;2.55893763326e-16;0;0;0;0;0,0.8415916150801681,1.7493886506329601,1.0588531079618633,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.41000000000000003,0.59;0.41,0.02103979037700422,2.5589376332604516e-16,1.2162372283220484e-14,40,0,1.638687465068981e-16,2.5589376332604516e-16,0;0;2.55893763326e-16;0;0;0;0;0,0.8626314054571723,1.7493886506329601,1.0853244356609097,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.42,0.58;0.42,0.021039790377004087,6.106226635438361e-16,2.902227886315968e-14,40,0,2.6539406435475e-16,6.106226635438361e-16,0;0;0;6.10622663544e-16;0;0;0;0,0.8836711958341765,1.7493886506329601,1.1117957633599562,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.43,0.57;0.43,0.021039790377004194,0.3336225814008292,15.856744550338666,40,0,0.08632602515108431,0.2989632363063912,0;0.14807096325;0;6.10622663544e-16;0.298963236306;0;0;0,0.9047109862111807,1.7798464895032646,1.1382670910590027,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.44,0.56;0.44,0.021039790377004288,0.18615104995806633,8.847571512001496,40,0,0.07597230121478449,0.18615104995806633,0.186151049958;0;0;0;1.36150929908e-16;0;0;0,0.9257507765881849,1.7635203107679924,1.1647384187580494,1.6709300079780376e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.45,0.55;0.45,0.02103979037700417,0.5724469352740593,27.207825031361807,40,0,0.1349767121356488,0.46811249782966236,0;0.0980254318505;0.46811249783;0;1.36150929908e-16;0;0;0.314574629922,0.9467905669651892,1.4480531445297946,1.191209746457096,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.46,0.54;0.46,0.02103979037700425,0.232685572468618,11.059310397071975,40,0,0.07263209559189128,0.232685572468618,0.232685572469;0;0;0;0;5.55111512313e-17;0;0,0.9678303573421934,1.4716539005241283,1.2176810741561428,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.47000000000000003,0.53;0.47,0.02103979037700419,0.2671641361607064,12.698041728244029,40,0,0.1092517127447977,0.2671641361607064,0.267164136161;0;0;0;0;5.55111512313e-17;0;0,0.9888701477191976,1.4529312109859962,1.2441524018551893,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.48,0.52;0.48,0.021039790377004142,2.5589376332604516e-16,1.2162372283220529e-14,40,0,1.5129789507223254e-16,2.5589376332604516e-16,0;0;0;0;0;0;2.55893763326e-16;0,1.0099099380962018,1.4529312109859962,1.2706237295542357,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.49,0.51;0.49,0.02103979037700422,2.5589376332604516e-16,1.2162372283220484e-14,40,0,1.5129789507223254e-16,2.5589376332604516e-16,0;0;0;0;0;0;2.55893763326e-16;0,1.0309497284732059,1.4529312109859962,1.2970950572532824,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.5,0.5;0.5,0.021039790377004233,1.1102230246251565e-16,5.2767779751199046e-15,40,0,9.441559359566045e-17,1.1102230246251565e-16,0;0;0;0;0;0;0;1.11022302463e-16,1.0519895188502102,1.4529312109859962,1.3235663849523291,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.51,0.49;0.51,0.021039790377004257,1.1102230246251565e-16,5.276777975119899e-15,40,0,9.441559359566045e-17,1.1102230246251565e-16,0;0;0;0;0;0;0;1.11022302463e-16,1.0730293092272143,1.4529312109859962,1.3500377126513756,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.52,0.48;0.52,0.021039790377004212,0.14890998595557228,7.077541329419609,40,0,0.048790456317891466,0.14890998595557228,0;0;0;0;0;0;0.148909985956;0,1.0940690996042186,1.4605421211914849,1.3765090403504223,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.53,0.47;0.53,0.021039790377004194,0.24965382498084895,11.865794311986704,40,0,0.04199833984656152,0.24965382498084895,3.33066907388e-16;0;0;0;0;0.249653824981;0;0,1.1151088899812227,1.5160910174377493,1.4029803680494688,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.54,0.46;0.54,0.021039790377004226,3.3306690738754696e-16,1.583033392535972e-14,40,0,1.2588745812754728e-16,3.3306690738754696e-16,3.33066907388e-16;0;0;0;0;0;0;0,1.136148680358227,1.5160910174377493,1.4294516957485155,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.55,0.45;0.55,0.021039790377004236,1.8041124150158794e-16,8.574764209569844e-15,40,0,1.2588745812754728e-16,1.8041124150158794e-16,0;1.80411241502e-16;0;0;0;0;0;0,1.1571884707352313,1.5160910174377493,1.455923023447562,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.56,0.44;0.56,0.021039790377004194,1.8041124150158794e-16,8.574764209569862e-15,40,0,1.2588745812754728e-16,1.8041124150158794e-16,0;1.80411241502e-16;0;0;0;0;0;0,1.1782282611122354,1.5160910174377493,1.482394351146609,1.2263161948305033e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.5700000000000001,0.43;0.57,0.02103979037700425,0.7228078333200879,34.35432674795522,40,0,0.22584636273153338,0.7228078333200879,0;0;4.57756679852e-16;0.72280783332;0;0;0;0,1.1992680514892398,1.7115001417594322,1.5088656788456551,8.019798947379611e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.58,0.42;0.58,0.02103979037700394,0.40785478373698014,19.38492620072665,40,0,0.10048840712328429,0.40785478373698014,0;0;4.57756679852e-16;0;0;0;0;0.407854783737,1.2203078418662436,1.8917909303724858,1.5353370065447016,8.019798947379611e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.59,0.41;0.59,0.02103979037700425,2.5476231888929306e-16,1.2108595871170813e-14,40,0,1.18687833744435e-16,2.5476231888929306e-16,0;0;0;2.54762318889e-16;0;0;0;0,1.241347632243248,1.8917909303724858,1.561808334243748,8.019798947379611e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.6,0.4;0.6,0.021039790377004246,2.5476231888929306e-16,1.2108595871170815e-14,40,0,1.18687833744435e-16,2.5476231888929306e-16,0;0;0;2.54762318889e-16;0;0;0;0,1.262387422620252,1.8917909303724858,1.5882796619427948,8.019798947379611e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.61,0.39;0.61,0.021039790377004174,0.34277440933281333,16.291721694502,40,0,0.06972239376843892,0.34277440933281333,0;0;0;0;0.342774409333;0;0;0,1.2834272129972564,1.959642501482931,1.6147509896418415,8.019798947379611e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.62,0.38;0.62,0.021039790377004215,1.734723475976807e-18,8.244965586124858e-17,40,0,0.0,1.734723475976807e-18,0;0;0;0;1.73472347598e-18;0;0;0,1.3044670033742605,1.959642501482931,1.6412223173408882,8.019798947379611e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.63,0.37;0.63,0.021039790377004278,3.469446951953614e-18,1.6489931172249667e-16,40,0,0.0,3.469446951953614e-18,0;0;0;0;0;3.46944695195e-18;0;0,1.3255067937512648,1.959642501482931,1.6676936450399347,8.019798947379611e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.64,0.36;0.64,0.02103979037700422,0.17452233677035742,8.29487051169029,40,0,0.07367036160026112,0.17452233677035742,0.17452233677;0;0;0;0;3.46944695195e-18;0;0,1.346546584128269,1.9661081413231638,1.6941649727389814,9.245216570456767e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.65,0.35;0.65,0.021039790377004205,0.4870471718957963,23.148860476676745,40,0,0.16967610329289565,0.4870471718957964,0;0;0;0.487047171896;0;0;2.48641008715e-16;0,1.3675863745052732,1.8497460581030698,1.7206363004380278,9.245216570456767e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.66,0.34;0.66,0.021039790377004153,2.486410087150353e-16,1.1817656177163835e-14,40,0,1.2588745812754728e-16,2.486410087150353e-16,0;0;0;0;0;0;2.48641008715e-16;0,1.3886261648822773,1.8497460581030698,1.7471076281370745,9.245216570456767e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.67,0.33;0.67,0.02103979037700428,3.040470972244059e-16,1.4451051639597997e-14,40,0,6.316190555527564e-17,3.040470972244059e-16,0;0;0;0;0;0;0;3.04047097224e-16,1.4096659552592816,1.8497460581030696,1.773578955836121,9.245216570456767e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.68,0.32;0.68,0.021039790377004205,3.040470972244059e-16,1.445105163959805e-14,40,0,6.316190555527564e-17,3.040470972244059e-16,0;0;0;0;0;0;0;3.04047097224e-16,1.430705745636286,1.8497460581030698,1.8000502835351677,9.245216570456767e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.6900000000000001,0.31;0.69,0.02103979037700421,0.0,0.0,40,0,0.0,0.0,0;0;0;0;0;0;0;0,1.4517455360132903,1.8497460581030698,1.8265216112342142,9.245216570456767e-06,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.7000000000000001,0.3;0.7,0.02103979037700424,0.20442240288036279,9.715990474115625,40,0,0.0671465807884119,0.20442240288036279,3.84592537277e-16;0.20442240288;0;0;0;0;0;0,1.4727853263902944,1.86376679678109,1.852992938933261,1.8049257028011968e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.71,0.29;0.71,0.021039790377003972,0.11355660023992159,5.397230590473774,40,0,0.029011228581537096,0.11355660023992159,3.84592537277e-16;0;0;0;0;0;0;0.11355660024,1.4938251167672982,1.8831564961957787,1.8794642666323074,1.8049257028011968e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.72,0.28;0.72,0.0210397903770042,1.1464934308770758e-16,5.449167555063454e-15,40,0,6.294372906377364e-17,1.1464934308770758e-16,0;1.14649343088e-16;0;0;0;0;0;0,1.5148649071443026,1.8831564961957787,1.9059355943313536,1.8049257027982946e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.73,0.27;0.73,0.02103979037700426,1.1464934308770758e-16,5.449167555063439e-15,40,0,6.294372906377364e-17,1.1464934308770758e-16,0;1.14649343088e-16;0;0;0;0;0;0,1.5359046975213069,1.8831564961957787,1.9324069220304003,1.8049257028011968e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.74,0.26;0.74,0.02103979037700423,4.577566798522237e-16,2.175671295435225e-14,40,0,2.298380017448157e-16,4.577566798522237e-16,0;0;4.57756679852e-16;0;0;0;0;0,1.5569444878983112,1.8831564961957787,1.958878249729447,1.8049257028011968e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.75,0.25;0.75,0.02103979037700422,4.577566798522237e-16,2.1756712954352263e-14,40,0,2.298380017448157e-16,4.577566798522237e-16,0;0;4.57756679852e-16;0;0;0;0;0,1.577984278275315,1.8831564961957787,1.9853495774284935,1.8049257028011968e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.76,0.24;0.76,0.021039790377004212,0.0,0.0,40,0,0.0,0.0,0;0;0;0;0;0;0;0,1.5990240686523194,1.8831564961957787,2.01182090512754,1.8049257028011968e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.77,0.23;0.77,0.02103979037700421,0.8407107505184881,39.95813339648845,40,0,0.17607295881431148,0.636030605210645,0;0.636030605211;0.549781443187;0;0;0;0;0,1.6200638590293237,2.231803035673779,2.0382922328265867,1.7507025247843313e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.78,0.22;0.78,0.021039790377004236,0.885738108170322,42.09823825708849,40,0,0.2793206338500734,0.885738108170322,0;0;0;0;1.73472347598e-18;0.88573810817;0;0,1.6411036494063278,2.5955499992311926,2.064763560525633,1.7507025247843313e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.79,0.21;0.79,0.021039790377004226,1.734723475976807e-18,8.244965586124855e-17,40,0,0.0,1.734723475976807e-18,0;0;0;0;1.73472347598e-18;0;0;0,1.6621434397833321,2.5955499992311926,2.09123488822468,1.7507025247843313e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.8,0.2;0.8,0.02103979037700418,1.1102230246251565e-16,5.276777975119918e-15,40,0,8.392497208503151e-17,1.1102230246251565e-16,0;0;0;0;0;1.11022302463e-16;0;0,1.6831832301603362,2.5955499992311926,2.1177062159237265,1.7507025247843313e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.81,0.19;0.81,0.02103979037700427,1.1102230246251565e-16,5.276777975119895e-15,40,0,8.392497208503151e-17,1.1102230246251565e-16,0;0;0;0;0;1.11022302463e-16;0;0,1.7042230205373405,2.5955499992311926,2.1441775436227735,1.7507025247843313e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.8200000000000001,0.18;0.82,0.02103979037700421,2.486410087150353e-16,1.1817656177163803e-14,40,0,1.4074645694392706e-16,2.486410087150353e-16,0;0;0;0;0;0;2.48641008715e-16;0,1.7252628109143446,2.5955499992311926,2.1706488713218195,1.7507025247843313e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.8300000000000001,0.17;0.83,0.021039790377004215,0.36103126341789393,17.159451541517686,40,0,0.06925886336641635,0.3610312634178939,0;0.361031263418;0;0;0;0;2.48641008715e-16;0,1.746302601291349,2.5782986513142694,2.1971201990208664,1.7507025247843313e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.84,0.16;0.84,0.02103979037700401,2.380698625636079e-16,1.1315220270626488e-14,40,0,9.614813431917819e-17,2.380698625636079e-16,0;0;0;0;0;0;0;2.38069862564e-16,1.767342391668353,2.5782986513142694,2.2235915267199124,1.750702524785274e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.85,0.15;0.85,0.021039790377004187,2.380698625636079e-16,1.1315220270626392e-14,40,0,9.614813431917819e-17,2.380698625636079e-16,0;0;0;0;0;0;0;2.38069862564e-16,1.7883821820453571,2.5782986513142694,2.2500628544189594,1.7507025247843313e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.86,0.14;0.86,0.02103979037700425,0.21884701876723667,10.40157790765961,40,0,0.05992078974710725,0.17070048626596565,0.170700486266;0;0;0;0;0;0;0.136950215815,1.8094219724223615,2.6489229079068317,2.276534182118006,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.87,0.13;0.87,0.02103979037700423,5.438959822042073e-16,2.585082705000079e-14,40,0,9.383097129595137e-17,5.438959822042073e-16,5.43895982204e-16;0;0;0;0;0;0;0,1.8304617627993658,2.6489229079068317,2.3030055098170523,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.88,0.12;0.88,0.021039790377004226,5.438959822042073e-16,2.5850827050000798e-14,40,0,9.383097129595137e-17,5.438959822042073e-16,5.43895982204e-16;0;0;0;0;0;0;0,1.8515015531763699,2.6489229079068317,2.329476837516099,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.89,0.11;0.89,0.021039790377004174,2.306595211858756e-16,1.0963014224608396e-14,40,0,1.0332063951064788e-16,2.306595211858756e-16,0;2.30659521186e-16;0;0;0;0;0;0,1.872541343553374,2.6489229079068317,2.3559481652151457,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.9,0.1;0.9,0.02103979037700424,2.306595211858756e-16,1.0963014224608361e-14,40,0,1.0332063951064788e-16,2.306595211858756e-16,0;2.30659521186e-16;0;0;0;0;0;0,1.8935811339303783,2.6489229079068317,2.3824194929141926,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.91,0.09;0.91,0.02103979037700424,0.0,0.0,40,0,0.0,0.0,0;0;0;0;0;0;0;0,1.9146209243073824,2.6489229079068317,2.408890820613239,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.92,0.08;0.92,0.021039790377004264,0.0,0.0,40,0,0.0,0.0,0;0;0;0;0;0;0;0,1.9356607146843867,2.6489229079068317,2.4353621483122856,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.93,0.07;0.93,0.021039790377004104,0.0,0.0,40,0,0.0,0.0,0;0;0;0;0;0;0;0,1.9567005050613908,2.6489229079068317,2.461833476011332,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.9400000000000001,0.06;0.94,0.021039790377004285,0.0,0.0,40,0,0.0,0.0,0;0;0;0;0;0;0;0,1.9777402954383951,2.6489229079068317,2.488304803710379,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.9500000000000001,0.05;0.95,0.021039790377004226,1.734723475976807e-18,8.244965586124855e-17,40,0,0.0,1.734723475976807e-18,0;0;0;0;1.73472347598e-18;0;0;0,1.9987800858153995,2.6489229079068317,2.5147761314094255,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.96,0.04;0.96,0.021039790377003993,1.734723475976807e-18,8.244965586124945e-17,40,0,0.0,1.734723475976807e-18,0;0;0;0;1.73472347598e-18;0;0;0,2.0198198761924036,2.6489229079068317,2.541247459108472,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.97,0.03;0.97,0.021039790377004264,1.1102230246251565e-16,5.276777975119897e-15,40,0,8.392497208503151e-17,1.1102230246251565e-16,0;0;0;0;0;1.11022302463e-16;0;0,2.0408596665694074,2.6489229079068317,2.5677187868075184,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.98,0.02;0.98,0.02103979037700413,1.1102230246251565e-16,5.276777975119931e-15,40,0,8.392497208503151e-17,1.1102230246251565e-16,0;0;0;0;0;1.11022302463e-16;0;0,2.0618994569464117,2.6489229079068317,2.594190114506565,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,0.99,0.01;0.99,0.021039790377004212,2.486410087150353e-16,1.1817656177163802e-14,40,0,1.32697032177375e-16,2.486410087150353e-16,0;0;0;0;0;0;2.48641008715e-16;0,2.082939247323416,2.6489229079068317,2.6206614422056114,1.5183493774460029e-05,13.992264002227703,1
4652,0,close_d1,d1,19,40,0;4;5;2;7;6;1;3,0.49879550948084633,0.8534208974875824,0.49879550948084633,1.0,0;1,0.021039790377004267,2.486410087150353e-16,1.181765617716377e-14,40,0,1.32697032177375e-16,2.486410087150353e-16,0;0;0;0;0;0;2.48641008715e-16;0,2.1039790377004204,2.6489229079068317,2.6471327699046583,1.5183493774460029e-05,13.992264002227703,1
4652,1,close_du,d1,21,133,4;7;1;0;2;3;5;6,0.8379840719130148,0.7026679043439146,0.8379840719130148,0.0,1;0,0.0,0.0,0.0,21,0,0.0,0.0,0;0;0;0;0;0;0;0,0.0,0.0,0.0,1.606720016134063e-05,13.992264002227703,1
4652,1,close_du,d1,21,133,4;7;1;0;2;3;5;6,0.8379840719130148,0.7026679043439146,0.8379840719130148,0.01,0.99;0.01,0.017358193162413493,1.249000902703301e-16,7.195454567286538e-15,21,0,9.383097129595137e-17,1.249000902703301e-16,0;0;0;0;0;0;0;1.2490009027e-16,0.017358193162413493,1.249000902703301e-16,0.04443040910607126,1.606720016134063e-05,13.992264002227703,1
4652,1,close_du,d1,21,133,4;7;1;0;2;3;5;6,0.8379840719130148,0.7026679043439146,0.8379840719130148,0.02,0.98;0.02,0.017358193162413542,0.0,0.0,21,0,0.0,0.0,0;0;0;0;0;0;0;0,0.034716386324827035,1.249000902703301e-16,0.08886081821214227,1.606720016134063e-05,13.992264002227703,1
